fingerprint,title,author,hostname,date,categories,tags,id,license,comments,source,source-hostname,excerpt,filename,has_text
yV0EzTHW71K0FHLWh2Qr/OUGjdA=,Angel,Mary Miller ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/angel/,Vestal Review,"by Mary Miller Reggie stays up all night to watch me sleep. I know because I catch him, his eyes glowing inContinue readingAngel",./scrape/jsonfiles/gDaFDUoqycP+V9wdI28Is9npwLk.json,TRUE
GFx1t+xSkR0kOVrPHwMPjRy+0tY=,Check Out by Sarah Louise,,vestalreview.net,2018-06-14,,,,,,https://vestalreview.net/check-sarah-loise/,Vestal Review,"“What am I doing here?” Hannah says from her bed. She stares at the other woman in the small dim room, sittingContinue readingCheck Out by Sarah Louise",./scrape/jsonfiles/PaXVPQEwd6Pl96qoIHiSWYu9YS8.json,TRUE
0UwTlINHl4R18t63sOpbp6CV46s=,Broke,Aimee Bender ,vestalreview.net,2020-07-26,,,,,,https://vestalreview.net/broke/,Vestal Review,by Aimee Bender He met a woman with eyes so black they woke up the nocturnal mammals. If you looked closely enough—ifContinue readingBroke,./scrape/jsonfiles/UN2dWb5vQMdNC1LT6npBEVKA4YA.json,TRUE
bXH9z7CSztqzDRYZNpjf1IRdHYc=,Last Bus Tonight,George Choundas ,vestalreview.net,2020-01-21,,,,,,https://vestalreview.net/last-bus-tonight-2/,Vestal Review,by George Choundas Late last night she saw a bus go by. A hot gassy roaring bulk loomed out of theContinue readingLast Bus Tonight,./scrape/jsonfiles/kZn-w4WZEFS4ZkTiB6BlEZSuq9M.json,TRUE
Qhvx/Z8xZQw0T4RSR1NhgdecIeE=,Preservation,Danielle LaVaque-Manty ,vestalreview.net,2020-07-26,,,,,,https://vestalreview.net/preservation/,Vestal Review,"by Danielle LaVaque-Manty Thunderclouds roll in low and dark over my cornstalk, pushing every color but slate off to the southeast. I’mContinue readingPreservation",./scrape/jsonfiles/-LFf1vCanxfct0dCDMSgKWgYkno.json,TRUE
EvU23Gt7K4n6Hbi4wwDyfUrb8Sg=,Like Small Feet Following,Mike Resnick ,vestalreview.net,2020-07-26,,,,,,https://vestalreview.net/like-small-feet-following/,Vestal Review,"by Mike Resnick and Robyn Herrington “And grass, like small feet following…”That’s from a poem I know. It’s also from a lifeContinue readingLike Small Feet Following",./scrape/jsonfiles/-ZFoh4zjwEEzmQ7LvHheym+8WB4.json,TRUE
zQrb3IIRFGAf+C6eU8jauP+lm5w=,This Woman Was A Reader,Sari Edelstein ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/this-woman-was-a-reader/,Vestal Review,"By Sari Edelstein In the public library, I saw a woman who looked exactly like my mother, or how my mother lookedContinue readingThis Woman Was A Reader",./scrape/jsonfiles/ooF-WWno3Eombb18cjDZJpNPqPk.json,TRUE
cTnT8ve00bf11uBG6m75oJtVzx0=,Schrödinger's Dog,Randall Rader ,vestalreview.net,2020-07-26,,,,,,https://vestalreview.net/schrodingers-dog/,Vestal Review,"by Randall Rader In my dream, it’s always darkest midnight as I stand watch outside my master’s home. The house itself isContinue readingSchrödinger’s Dog",./scrape/jsonfiles/zZ1ACk42Yre5jtCbAHTsX4m3AqM.json,TRUE
cWa8LWPw+jBq8FyYz3lnp9yqk+k=,Bad Boys,Zack Bean ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/bad-boys/,Vestal Review,by Zack Bean And then the day they tell us that bad boys sometimes leave pennies and nickels on the train tracksContinue readingBad Boys,./scrape/jsonfiles/u6XfX7ubNix7r1P8YEiqDHJyVR8.json,TRUE
BckVql0cYYHrSUpdtReS0AATyp8=,Thighs Like Fresh Peaches,Patti See ,vestalreview.net,2020-07-26,,,,,,https://vestalreview.net/thighs-like-fresh-peaches/,Vestal Review,"by Patti See When you lay your bag of groceries on the wooden bar top, your milk and bread and fruit remindContinue readingThighs Like Fresh Peaches",./scrape/jsonfiles/AlcAwt4SK2JwqubTX2E0pkf4Xa0.json,TRUE
y11hOXJgqfy86FtjSC0Ywh2EqWc=,Look Away,Molly McCaffrey ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/look-away/,Vestal Review,"By Molly McCaffrey My brother Andy ironed his collar with his shirt still on, leaving a scar on his neck that looksContinue readingLook Away",./scrape/jsonfiles/JBYkppNbMhoZEy-fKtafg+7byLc.json,TRUE
a+KT6PB0LKOHv4K3DKJgFH7F6iM=,The Greatness of the Forger,Nick Parker ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/the-greatness-of-the-forger/,Vestal Review,"by Nick Parker Things being what they are these days, you can imagine that nobody exactly hangs out a shingle saying: forgeries here whileContinue readingThe Greatness of the Forger",./scrape/jsonfiles/blvMpt3uaLdjcKy2pwQZbUsJERs.json,TRUE
v4HWiVH2NCcERE0SVSgzPhnjvKs=,This is the Beginning,Lili Flanders ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/this-is-the-beginning/,Vestal Review,"By Lili Flanders You are in a foreign city, seated at a round metal table outside a café, pushing the flakes ofContinue readingThis is the Beginning",./scrape/jsonfiles/oHw12v1gOmKyvDP9GBEqFIQ4PUE.json,TRUE
GeaAbaBan2jN0cmr4/U3+Pz30YI=,"Babble, Babel",Josh had brash ,vestalreview.net,2015-11-09,,,,,,https://vestalreview.net/babble-babel/,Vestal Review,"Josh had brash American ears, a French nose, and British sensibilities. His hands were unaffiliated but his heart belonged to Mommy. ItContinue readingBabble, Babel",./scrape/jsonfiles/C1QpTg+8qB73XUxu1xajGQxpBtY.json,TRUE
EkDDspcp3oSX+Ks1l00seasip8M=,The Bookkeeper's Treasure,Candi Chu ,vestalreview.net,2020-07-26,,,,,,https://vestalreview.net/the-bookkeepers-treasure/,Vestal Review,"by Candi Chu Just another Arabian night, a spice of emeralds and rubies too bright for the three-piece suit that grays him.Continue readingThe Bookkeeper’s Treasure",./scrape/jsonfiles/2jVlsx7axijQrSZ2Q8N08ev6Yu0.json,TRUE
jlKxkwx06DwqTyZVD+49ciE7/2w=,Two People,D.C. Weaver ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/two-people/,Vestal Review,By D.C. Weaver Two people were sitting in a café. A man and a woman. It is tempting to say they wereContinue readingTwo People,./scrape/jsonfiles/04Cufyp9fbrEHwd9W+dmDSWWe+A.json,TRUE
LfB7HYq1yumHB110T9oJm+1IDmo=,Burial of Babylon,,vestalreview.net,2015-11-01,,,,,,https://vestalreview.net/burial-of-babylon/,Vestal Review,"By the time I realized that Babylon’s discomfort was serious, he was dead. I found him splayed on the floor of hisContinue readingBurial of Babylon",./scrape/jsonfiles/4klGKdEAAfdevwvUSSvOuHA5zRg.json,TRUE
BxhzzsXjwKT4XdBoEsja5w5Bikg=,Cups of Tea by the Dozen,Brian Hurley ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/cups-of-tea-by-the-dozen/,Vestal Review,By Brian Hurley Gustave Flaubert and I are hunting a mosquito. Gustave is not much of a hunter. He is 329 pagesContinue readingCups of Tea by the Dozen,./scrape/jsonfiles/3iVbLm-UHWCLoacnjp8lRqDSo5g.json,TRUE
uy0Ff3/MkTWk1cbQ9aAyxPz6ex0=,On Holiday,Marti Booker ,vestalreview.net,2020-07-26,,,,,,https://vestalreview.net/on-holiday/,Vestal Review,"by Marti Booker The water oozed along the Riverwalk, the lights from the Restaurants glittering on the oily surface. Jamie lifted hisContinue readingOn Holiday",./scrape/jsonfiles/qW62TBTel5JlAeY4kBzeEj13byM.json,TRUE
grjkWrmXC9LaktFpKnTMw4s/fns=,Sleeping,Katharine Weber ,vestalreview.net,2020-07-26,,,,,,https://vestalreview.net/sleeping/,Vestal Review,"by Katharine Weber She would not have to change a diaper, they said. In fact, she would not have to do anythingContinue readingSleeping",./scrape/jsonfiles/CyARyfTSzpQuJOPfIoF5NW2syeU.json,TRUE
a2BwRmXoi9mgzoZUnY2Bdh0875I=,The Fear That Kills,Nina Kiriki ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/the-fear-that-kills/,Vestal Review,by Nina Kiriki Hoffman The fear that kills and the fear that shrivels people’s testicles don’t speak to each other. The fearContinue readingThe Fear That Kills,./scrape/jsonfiles/Uhtrn9FequXXKDBMXtxow02nhdk.json,TRUE
INeUmkGJSnR3gmw/ccJQ+G1Rn94=,Would You Guess My Name,Steven Broe ,vestalreview.net,2020-07-26,,,,,,https://vestalreview.net/would-you-guess-my-name/,Vestal Review,"by Steven Broe Sammy sat down to face the daily chore of reading and deleting his e-mail. “70 new pieces of mail,”Continue readingWould You Guess My Name",./scrape/jsonfiles/CpSUoEEnw2NgiqOPaexv5VUN3bA.json,TRUE
alNeKJBBgdZzhXpoOlxXCIH1ueg=,Wrong,Aimee Bender ,vestalreview.net,2020-07-26,,,,,,https://vestalreview.net/wrong/,Vestal Review,"by Aimee Bender When I saw the row of elephants crossing the road into the mouth of the very fat child, IContinue readingWrong",./scrape/jsonfiles/BHqdFNh-RL85X+9kSKOp2jnbJkk.json,TRUE
LkFHeUWN27nrE+jLVfSaCFnGqA4=,SEASONS AT THE HELPING PLACES,Lida Broadhurst ,vestalreview.net,2020-07-25,,,,,,https://vestalreview.net/seasons-at-the-helping-places/,Vestal Review,"by Lida Broadhurst In the spring, they said, work would come for all. Trees flowered, but counter lines blossomed only with tendrilsContinue readingSEASONS AT THE HELPING PLACES",./scrape/jsonfiles/pLJVPGks8klWfB2GjUwawsM1Pqk.json,TRUE
iU8b5EnexRUo1RQv0UW32Bv4dq4=,The White Cat,Gordon Grice ,vestalreview.net,2023-04-10,,,,,,https://vestalreview.net/the-white-cat-2/,Vestal Review,"by Gordon Grice Summer, and me thirteen. My dad wanted to kill a white cat, a halfbreed albino that lived by night.Continue readingThe White Cat",./scrape/jsonfiles/FyGGbm6Zk-u-zNcdrwH+bMtOXUo.json,TRUE
yajxxTd3LIUDiNrmf/PI54F5eDk=,Trip,Erica Adams ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/trip/,Vestal Review,by Erica Adams “I pack the sexy nightgown but do not wear it.” —Cate Marvin I was sure to pack the nightgown.Continue readingTrip,./scrape/jsonfiles/d-DtU9h4w6aoev5Z52b+deai4Lc.json,TRUE
AGylxE/yK2XSgGRMYkTj5h0orqA=,Detective Story,Abigail Oswald ,vestalreview.net,2019-07-18,,,,,,https://vestalreview.net/detective-story/,Vestal Review,By Abigail Oswald In my other life I walk around Los Angeles with a gun on my hip and meditate on theContinue readingDetective Story,./scrape/jsonfiles/Aa4qgkcXhfZiHF1ITeh8GCmCGhA.json,TRUE
