fingerprint,title,author,issue,date,categories,tags,id,license,source,source-hostname,hostname,filename,has_text
Ts29ECq3EfdYc3iX6o1cYMOhZP4=,Bankrupt Memories for Auction,Thomas K. Carpenter,Issue 64: 4th Quarter 2017,2017-09-19,Fiction,,,,https://www.abyssapexzine.com/2017/09/bankrupt-memories-for-auction/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/LxwV+V8Sa24OtP62ZC8cWBoGfh8.json,TRUE
TuQWcQIWMYaKotzxkRfcE4rqJGU=,Dowsing for Devils in Arkansas,Tom Pawlowski,Issue 78: 2nd Quarter 2021,2021-04-01,Fiction,,,,https://www.abyssapexzine.com/2021/04/dowsing-for-devils-in-arkansas/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/N4cadrLJVdRD+vtCND5qaIiMHdY.json,TRUE
TzBFonTjGNhHdfCk5/kxQVuAtwY=,We Hit Back,,Issue 62: 2nd Quarter 2017,2017-01-01,Fiction,,,,https://www.abyssapexzine.com/2017/01/we-hit-back/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/puN1YOjwnT4rQAqkWYSwjufvdYo.json,TRUE
TzBFonTjGNhHdfCk5/kxQVuAtwY=,We Hit Back,Sean Patrick Hazlett,Issue 61: 1st Quarter 2017,2017-01-01,Fiction,,,,https://www.abyssapexzine.com/2017/01/we-hit-back/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/puN1YOjwnT4rQAqkWYSwjufvdYo.json,TRUE
U13i3DRyRTjq5RzmDyEeLE2BTxk=,Epitaph In Oak,Craig Watson,Issue 32: 4th Quarter 2009,2011-01-02,Short Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2009/epitaph-in-oak/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/mY+69qdi4AS1XB27ZqXszBeNZQw.json,TRUE
UEnEiUm8jJzD1jLJpPtrMj4wpnQ=,The Three,Travis Daniel Bow,Issue 49: 1st Quarter 2014,2013-12-30,Fiction,,,,https://www.abyssapexzine.com/2013/12/the-three/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/egZ4uP4RCSOF90xjPuMaEFyyiJU.json,TRUE
UVWzln+OqRW5EBQiFwBL3YXgqoc=,Of Squid and Schism,Devan Barlow,Issue 62: 2nd Quarter 2017,2017-03-23,Fiction,,,,https://www.abyssapexzine.com/2017/03/of-squid-and-schism/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/VVk1LhazFPiKWe5Yd8WwVO+0l+0.json,TRUE
UcNe/nl852/IX1tSuEstIgUKvK0=,1000 M Diving Finals,Chris Batchelor,Issue 71: 3rd Quarter 2019,2019-06-07,Flash Fiction,,,,https://www.abyssapexzine.com/2019/06/1000m-synchronized-diving-finals/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/8MB554uWgZXaLaR2tq7ij5ybp84.json,TRUE
UkjDHc24hWbVqEqzJgyJrRUKeDA=,Anything Chocolate,Caren Gussoff,Issue 33: 1st Quarter 2010,2011-01-02,Flash Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2010/anything-chocolate/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/sxYPX8eSfWeLKxsNy-XI+a0Ng5w.json,TRUE
UlFSGBvzLqxQjbo22rPcWSidEFI=, Asleep in Zandalar,Rachel Acks,Issue 51: 3rd Quarter 2014,2014-06-30,Fiction,,,,https://www.abyssapexzine.com/2014/06/zandalar/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/CIRaWXoomlk7LPRCKHnCD-WHzmE.json,TRUE
UnuAzNT0NVzJKEvxRAdOPKO2imY=,Ground Support,Mike Barretta,Issue 62: 2nd Quarter 2017,2017-03-23,Fiction,,,,https://www.abyssapexzine.com/2017/03/ground-support/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/6dtuD5mwrpppdJoN2E9DCaFNvlk.json,TRUE
VB7L95i+7VmRHtLdxIgxdNL9uZI=,Kaitlin Out of Space,Krishan Coupland,Issue 64: 4th Quarter 2017,2017-09-19,Fiction,,,,https://www.abyssapexzine.com/2017/09/kaitlin-out-of-space/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/iVqNBNrYNcaMgmRSL3F7FvZHeXg.json,TRUE
VV4OhatCFBCrDf3rd3ihVeo7DVc=,It’ll All Be Over Soon,C. Erickson,Issue 57: 1st Quarter 2016,2015-12-14,Fiction,,,,https://www.abyssapexzine.com/2015/12/itll-all-be-over-soon/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/Q45DmKPrCeUFZorIrk9xDDHJeOk.json,TRUE
VYG1nGgL2OCykDaXzoSvEVWrH+M=,Boneless Corpse,E. Bundy,Issue 34: 2nd Quarter 2010,2011-01-02,Short Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2010/boneless-corpse/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/cT0nsPg1C725pBf+S5P7rPqBi4A.json,TRUE
VZqNHVDKRIrE0Gu1jpEkhp436eg=,A Hundredth Name,Christopher Green,Issue 31: 3rd Quarter 2009,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2009/a-hundredth-name/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/mAQKhESTZCJBTKmARXQZlyeADEY.json,TRUE
Vil9aHoaApKaXXo0pJm8we/BXac=,All the Grace Was In the Fire,Ryan Row,Issue 62: 2nd Quarter 2017,2017-03-23,Fiction,,,,https://www.abyssapexzine.com/2017/03/all-the-grace-was-in-the-fire/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/zJ+fu07hmJT3aAGzlMrZqPazRnE.json,TRUE
VzwmTzlNwpWUuhfgya27yrwcj3c=,Concrete,Nathaniel Lee,Issue 38: 2nd Quarter 2011,2011-04-02,Fiction,,,,https://www.abyssapexzine.com/2011/04/concrete-by-nathaniel-lee/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/Dwzsw4n3BgKrS+gb4-khXJnPCtc.json,TRUE
W7drsVtNqzyAAdKtCbtuKSNRw0A=,Variables,Matthew Cheney,Issue 13: January-February 2005,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2005/abyss-apex-january-february-2005-variables/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/hlEVAv00BhVLg+FOwrWwhtHKRsM.json,TRUE
WDFUhDjTPP90N/vmBblqGxmWJK8=,What Does a Time Machine Cost?,Elliotte Rusty Harold,Issue 66: 2nd Quarter 2018,2018-03-05,Flash Fiction,,,,https://www.abyssapexzine.com/2018/03/what-does-a-time-machine-cost/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/DS8ot80OM3K-rjw87lg1aDKnlm8.json,TRUE
WNxTnAwDzdcqj/hT9crSfb/jg/4=,The Last Temptation of Humanity,Paul Woodlin,Issue 17: 1st Quarter (January-February) 2006,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2006/abyss-apex-first-quarter-2006-the-last-temptation-of-humanity/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/qSB7zumDMXUE8k0lnJ+KVLDCo2U.json,TRUE
WTIt3QgfF829PmOwqxOf9Oj7IqM=,Mrs. Peak and the Dragon,Andrew Willett ,Issue 65: 1st Quarter 2018,2018-01-01,Flash Fiction,,,,https://www.abyssapexzine.com/2018/01/mrs-peak-and-the-dragon/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/6gQl5nK5SMuwBVnNuGRof7kz1UU.json,TRUE
WrG1qWVExgMqfH39ctZ+KdqkJoQ=,The Girl in the Shrine on Mount Osore,Jordan Taylor,Issue 63: 3rd Quarter 2017,2017-06-20,Fiction,,,,https://www.abyssapexzine.com/2017/06/the-girl-in-the-shrine/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/Zuu3S8F9pJiAorittCpNdtGGlZw.json,TRUE
WtCxVPQ7wiwM25mIbYziaxUNYi4=,Stone Eater,Brent Knowles,Issue 42: 2nd Quarter 2012,2012-03-28,Fiction,,,,https://www.abyssapexzine.com/2012/03/stone-eater/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/0ad3tRvPNawH4CvSEE8PlwWYyuA.json,TRUE
WtbAWFR3YWXshtVLuV2PeJ810zU=,Bodhisattva Breath,Laura Lee McArdle,Issue 43: 3rd Quarter 2012,2012-06-26,Fiction,,,,https://www.abyssapexzine.com/2012/06/bodhisattva-breath/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/YcWv3eSBidF8HZPgpsjCineZomw.json,TRUE
X2bmSJFo34zqEy48+pIfDlHR7dM=,Bittersweet,N. K. Jemison,Issue 21: 1st Quarter 2007,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2007/bittersweet/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/-3eCLZCNd5QFMSMtPfprGN7hYG0.json,TRUE
XM+TzFRK4VGvA/fv/e4Dbob6Yfw=,Armas’ House,Astrid S. Nielsen,Issue 49: 1st Quarter 2014,2013-12-30,Fiction,,,,https://www.abyssapexzine.com/2013/12/armas-house/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/QkydzqsTAVsiDPIzKhDc+7ouNq8.json,TRUE
XQKVrUBNgKwWhL86cJwsNaC9D2A=,Exhibit K,Nadia Afifi ,Issue 70: 2nd Quarter 2019,2019-03-06,Fiction,,,,https://www.abyssapexzine.com/2019/03/exhibit-k/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/YBT0PvHiU63sZ7RAcnDti1BaeAY.json,TRUE
XgB54g/4HXiC0Uq3LBhTyF5b78o=,Dancing Day,Lindsey Duncan,Issue 44: 4th Quarter 2012,2012-09-27,Fiction,,,,https://www.abyssapexzine.com/2012/09/dancing-day/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/uV0OWnTie2TVYHtJZ3gvYT8MNu4.json,TRUE
Xhi5DyYIHAuWKJAorbRd6bkfG3U=,God’s Guitar – Part One,Justin Stanchfield,Issue 5: September/October 2003,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2003/abyss-apex-septembernovember-2003-gods-guitar/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/dcf3vvzw48wlwhnYLKqdvMABODc.json,TRUE
XuhFKanuqldaew8NNFFvk3VIoLg=,Vainamoinen and the Singing Fish,Marissa K. Lingen,Issue 27: 3rd Quarter 2008,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2008/vainamoinen-and-the-singing-fish/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/ZKNkoWj0tm5OMSCAzVO+EDEbMgM.json,TRUE
XvSAS0+Z//v4uSSHcedJAM0X8hI=,And Saturn Below,Wade Ogletree,Issue 22: 2nd Quarter 2007,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2007/and-saturn-below/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/bgvve1cIv9oUrIcfZ7Xc3Q6tAW4.json,TRUE
XyVpOTS+CRE8JJFHsQlsO3FMTVA=,The Choice,Rebecca Burton,Issue 79: 3rd Quarter 2021,2021-06-04,Fiction,,,,https://www.abyssapexzine.com/2021/06/the-choice/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/wTV2FRurbIu5qAnuskT63TJurOQ.json,TRUE
YDK4ms3B+1zLZBiOkQGSsaMX5Q0=,Orange Is Just Another Color,S.K. Richards,Issue 28: 4th Quarter 2008,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2008/orange-is-just-another-color/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/vSsfFZWB7ls7eKTpkz5reFIH4uE.json,TRUE
YHxyx35A+KAZDjxtYQrHeHqiphc=,The Winter Astronaut ,Mark Patrick Lynch,Issue 17: 1st Quarter (January-February) 2006,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2006/abyss-apex-first-quarter-2006-the-winter-astronaut/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/TLnUtUk3AUYFLaujheSUoY8nUgU.json,TRUE
YMJmbWnzj1V7k15WAqDOYkWgF5o=,Live From The Volgograd Blackout!,Barth Anderson,Issue 8: March/April 2004,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2004/abyss-apex-marchapril-2004-live-from-the-volgograd-blackout/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/2USOKAKL86bjr2qsaU3HxY8+-IY.json,TRUE
YlaZ6DR1/EsxtSqDnlWysJFXV0k=,I Shidigi,Wole Talabi,Issue 60: 4th Quarter 2016,2016-09-05,Fiction,,,,https://www.abyssapexzine.com/2016/09/i-shidigi/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/xV0P2y3+trXAJJXExVLBG0Ht20c.json,TRUE
Z4S+1bIWehKs4LKg1V9ejlheBhY=,A Study in Pink and Gold,Richard Ford Burley ,Issue 71: 3rd Quarter 2019,2019-06-07,Fiction,,,,https://www.abyssapexzine.com/2019/06/a-study-in-pink-and-gold/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/oIaCSDVLIaCnpwQNKMZ0FO7oD6o.json,TRUE
ZKlJthLNqM+fSy1hy/QHcnVCWY4=,Her Long Hair Shining,Simon Kewin,Issue 41: 1st Quarter 2012,2011-12-30,Fiction,,,,https://www.abyssapexzine.com/2011/12/her-long-hair-shining/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/Sxr5hpaWvAaf25dUjKCdqHo2Urs.json,TRUE
ZOav1tyVnofMgCihLHGGbAA3NTI=,"Hellhound, Housebroken",Gerri Leen,Issue 77: 1st Quarter 2021,2021-01-01,Fiction,,,,https://www.abyssapexzine.com/2021/01/hellhound-housebroken/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/3wQbthDQSvuFvyyA2S1EiktuhaA.json,TRUE
a5h4ozjeMuPwieCkp5cbQeDgOo0=,Pet,L.E. Symms,Issue 12: November-December 2004,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2004/abyss-apex-november-december-2004-pet/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/LltNJwTn7sWBQIO1+ssA+JM-Fko.json,TRUE
aPXgTx78qhJEpE13KF63yh9Or70=,Deep Moves,William Highsmith,Issue 30: 2nd Quarter 2009,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2009/deep-moves/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/EYFnGkgLSJyUSlU6HD7HIT0qIPw.json,TRUE
alkiCRmn41QUNbq1aPBHIBsmwQU=,"To Pieces, Slowly",Megan Branning,Issue 76: 4th Quarter 2020,2020-09-14,Fiction,,,,https://www.abyssapexzine.com/2020/09/to-pieces-slowly/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/S2JePQbGtguPDI8Ktgrm-P4tmeo.json,TRUE
axAgUwhNaMqKwPZRc5TA88DftAA=,Heartland,Crystal Koo,Issue 45: 1st Quarter 2013,2013-01-01,Fiction,,,,https://www.abyssapexzine.com/2013/01/heartland/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/fr7Ahk8UWDg0SF305gwTACvCNtA.json,TRUE
aysPk4ksQPPletiK83m1afnhxJ8=,The Mama Puzzle,Emmalia Harrington,Issue 79: 3rd Quarter 2021,2021-06-04,Fiction,,,,https://www.abyssapexzine.com/2021/06/the-mama-puzzle/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/4FMay+J-iK1mO8V32Kwajs1kS8c.json,TRUE
b+5JdnIvs67XlOq6+l3CCLgTZ/0=,The Man Behind The Curtain,Joseph Paul Haines,Issue 21: 1st Quarter 2007,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2007/the-man-behind-the-curtain/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/9uz7V592lGMpSCaU6q2DbDttrJE.json,TRUE
b32mAWiRzzRvFrHD4hSSx4EOxQc=,In This Together,Robert Allen Lupton,Issue 84: 4th Quarter 2022,2022-09-14,Fiction,,,,https://www.abyssapexzine.com/2022/09/in-this-together/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/DIFYTE9sxd6yUEnNKK2QLk7rjQI.json,TRUE
b7ZGqVTyiAcvzXaAY2tsRuE0Gac=,If Tears Were Wishes,Ruth Nestvold,Issue 25: 1st Quarter 2008,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2008/if-tears-were-wishes/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/3yRb-iTepTZWhDfEHuVsHe6xWYA.json,TRUE
bXwjF5aVBGyvkG7hveO+3jACroY=,Dancing For The Monsoon,Aliette de Bodard,Issue 30: 2nd Quarter 2009,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2009/dancing-for-the-monsoon/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/ZnGXNZ114uI2ESgdiGI5iADWGOw.json,TRUE
bcpBNT5TIJ3aCj2JGDDNiiWPNMg=,How We Fly,Lisa A. Koosis,Issue 33: 1st Quarter 2010,2011-01-02,Short Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2010/how-we-fly/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/q3MPRE1bYJ6b5-UPp2irnrcs3NA.json,TRUE
bk7uqwPkSnzFbjxkmEpjPNab//k=,Talking To Elephants,Mary Anne Mohanraj,Issue 34: 2nd Quarter 2010,2011-01-02,Short Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2010/talking-to-elephants/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/UxOE3tA7WHvijgLr+6u9JROhuE4.json,TRUE
bp2qvR7m0JxmDiH+I70tsB2vAnE=,No Cord Nor Cable,Bud Sparhawk,Issue 30: 2nd Quarter 2009,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2009/no-cord-or-cable/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/QTHqiDGu38uzxHtQ4ou3JlMyWKI.json,TRUE
bth+KNKVMVdp4RVsk5ZRk+GjWwE=,I Expect There Will Be A Reason Soon,Mark Cole,Issue 34: 2nd Quarter 2010,2011-01-02,Flash Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2010/i-expect-there-will-be-a-reason-soon/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/I2BMKoNGbCuX5J836-ajwi0UROQ.json,TRUE
buWgwK0tW0pwUOOoUbwBUrCKnKk=,The Station With No Name,Justin Stanchfield,Issue 14: 2nd Quarter (April) 2005,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2005/abyss-apex-second-quarter-2005-the-station-with-no-name/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/PDudAhlMzwo+a03hRItiolPewKU.json,TRUE
c0zbM51xCq0QGXpI9Czn4y8oN6E=,Sticking Together,Elizabeth Shack,Issue 54: 2nd Quarter 2015,2015-03-21,Flash,,,,https://www.abyssapexzine.com/2015/03/sticking-together/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/kWOcQj6Mh0TysN0WWVPwwlXHgxc.json,TRUE
cgRkZqez5mXu8Q5Jj7gB8L8wzJM=,Mustering Out,Deborah L. Davitt,Issue 68: 4th Quarter 2018,2018-08-28,Fiction,,,,https://www.abyssapexzine.com/2018/08/mustering-out/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/JCufBOuYlhSOszTULVIoT49Ez5Q.json,TRUE
clMJOfVwQ9hCip9JPMpPMrmcVwA=,A Bot Named Dog,Wendy Nikel,Issue 83: 3rd Quarter 2022,2022-06-13,Fiction,,,,https://www.abyssapexzine.com/2022/06/a-bot-named-dog/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/SCk8BtkJDh-oN8fWwIbCo8DKyfU.json,TRUE
dI2eFCeOUewnh1nD4C2fEQRTkOM=,Deutoroi,Sam Henderson,Issue 33: 1st Quarter 2010,2011-01-02,Short Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2010/deutoroi/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/KmE+xyJV7j+mqs9mLvx67O67nwk.json,TRUE
dRrjqbE5F5RMBdjDVsSikoc1mt8=,Flotsam,Anthony Bell,Issue 64: 4th Quarter 2017,2017-09-19,Fiction,,,,https://www.abyssapexzine.com/2017/09/flotsam/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/RELAinndL6FR1oyrOlQN2batUZE.json,TRUE
daT6iTyvjhekNgvFfsopiXZ4R6A=,Blind Perseus,Angus McIntyre,Issue 61: 1st Quarter 2017,2017-01-01,Fiction,,,,https://www.abyssapexzine.com/2017/01/blind-perseus/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/qcTHthWvKc0ENalayFWTIX2ff5Q.json,TRUE
dckqBYaaW+OCRifAEH5dh9sEbzI=,Private: No Parents Allowed,K.A. Gillett,Issue 53: 1st Quarter 2015,2014-12-30,Fiction,,,,https://www.abyssapexzine.com/2014/12/private-no-parents-allowed/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/M19pkLNu0yrTz5lcHDgt4G6S5Cs.json,TRUE
dfiHiP3JW53i09pKGu5+53ulhvk=,Vestigial Organs,R. Overwater,Issue 80: 4th Quarter 2021,2021-09-04,Fiction,,,,https://www.abyssapexzine.com/2021/09/vestigial-organs/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/lGjNypoSIJW3Fh2lpjkeka7YgM4.json,TRUE
dhiDHY6B3NFBloFtF7MsIFmmwj4=,Vincent’s Secret Students,Robert T. Jeschonek,Issue 9: May/June 2004 All-Flash Issue,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2004/abyss-apex-mayjune-2004-vincents-secret-students/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/BjlXNhkvh1DEXVqy6X9V6-fec20.json,TRUE
dnNkv5E79zHG80C5z/FzEkGPfl8=,Capricorn,Rich Larson,Issue 52: 4th Quarter 2014,2014-09-30,Fiction,,,,https://www.abyssapexzine.com/2014/09/capricorn/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/ur6BGY-DXZAYNl2X3bo+mgqZChM.json,TRUE
dnsOEldhYCbLhpwAwFTJhdvGVUo=,Tempus Reverso,by Ember Randall,Issue 79: 3rd Quarter 2021,2021-06-04,Fiction,,,,https://www.abyssapexzine.com/2021/06/tempus-reverso/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/q9Hhka9zaNawFhgG06GJcNoBweA.json,TRUE
dvFs5A25UMw4yngiS+3cs6uYD/s=,Sibling Squabbles,Gregg Chamberlain ,Issue 70: 2nd Quarter 2019,2019-03-07,Flash Fiction,,,,https://www.abyssapexzine.com/2019/03/sibling-squabbles/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/vh2RBVs6laWE71E6vaMfv7B85+o.json,TRUE
dvhKFeYAC+jkYG9Kd6R05wO8Pco=,Redcoats,Larry Hodges,Issue 52: 4th Quarter 2014,2014-12-24,Special Christmas Story,,,,https://www.abyssapexzine.com/2014/12/redcoats/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/n3BwcVCjun8RwKdSMgBUUkYjolc.json,TRUE
eE4E5HnoTDmaXX2PQeoJHD/3UQg=,Homecoming,Elyse Kallen,Issue 71: 3rd Quarter 2019,2019-06-07,Fiction,,,,https://www.abyssapexzine.com/2019/06/homecoming/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/ZQdtQ42OOsGaRMLD6sKsa4qkTUk.json,TRUE
eKzkd15aAL7MH5trHFQF1BUk8UM=,Flensing Detritus,Steve Vernon,Issue 14: 2nd Quarter (April) 2005,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2005/abyss-apex-second-quarter-2005-flensing-detritus/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/9v16t7aJXI8Xk-KpMQGD3qCySog.json,TRUE
eV1XarxrrUxxA4NV0RTBjdvfGVA=,Child of Moon and Sea,Sherri Cook Woosley,Issue 50: 2nd Quarter 2014,2014-03-30,Fiction,,,,https://www.abyssapexzine.com/2014/03/child-of-moon-and-sea/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/7yZ82XVkywx-PaNn+beY-N0tPr4.json,TRUE
eiIIXVISvtXYvyPxQTcO1EBpZjk=,Coming Home,Deborah Fitchett,Issue 15: 3rd Quarter 2005,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2005/abyss-apex-third-quarter-2005-coming-home/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/5TkddW4CSK85g65JOqlF79EWGek.json,TRUE
f7GV3g+t/M55zGfEhLfWLp6fI2s=,Small Change,Mikal Trimm,Issue 19: 3rd Quarter 2006,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2006/small-change/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/gCSNM-VtGHx9Ev8LY0ofEM9qn0s.json,TRUE
fBgfzZPoU042rKYab36wKfb61sE=,The Fifer of Moments,James K Isaac,Issue 52: 4th Quarter 2014,2014-09-30,Fiction,,,,https://www.abyssapexzine.com/2014/09/the-fifer-of-moments/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/ZAEJsQzC1TANDYQHj0pV2oLXFS8.json,TRUE
fGcXMePEVUPO8F/veKEAQGiXCjg=,Marketing War,Michael Seidel,Issue 11: October 2004,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2004/abyss-apex-october-2004-marketing-war/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/5CXwhdxdQHGk2RSa0gY5kDa62ak.json,TRUE
fK8UBTC2wOBCm0v+D4tq0dZHHCw=,Against the Grain,Janet K. Nicolson,Issue 63: 3rd Quarter 2017,2017-06-20,Fiction,,,,https://www.abyssapexzine.com/2017/06/against-the-grain/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/pyoZTUvCniOzlNnbaw2xETdxE+M.json,TRUE
fMQL2mO1yaVRvtrKFqcx95tFb00=,The Plumes of Enceladus,Stewart C Baker,Issue 60: 4th Quarter 2016,2016-09-05,Fiction,,,,https://www.abyssapexzine.com/2016/09/the-plumes-of-enceladus/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/WhlffR3im4xnuck5e56geY6w1oM.json,TRUE
fhFVjUPGf1IoP1LyET8yCgReZEY=,The Agreement,Mari Ness,Issue 43: 3rd Quarter 2012,2012-06-26,Flash Fiction,,,,https://www.abyssapexzine.com/2012/06/1087/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/GulqARWIWGR5qEfuOVEy9J2FfjU.json,TRUE
fi5fbgPrUh9qY3UTPO6Q29US4os=,The Spider in Her Lungs,Mary E. Lowd,Issue 72: 4th Quarter 2019,2019-09-06,Flash Fiction,,,,https://www.abyssapexzine.com/2019/09/the-spider-in-her-lungs/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/uahRV98m6GWhw4L-a6UF1IlNKWM.json,TRUE
fjQPZQu1w4TyPOC31aYJ7amiRFE=,Haunted,Bud Sparhawk and Cat Rambo,Issue 59: 3rd Quarter 2016,2016-06-27,Fiction,,,,https://www.abyssapexzine.com/2016/06/haunted/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/X4nkiXHdrulMvwNjwz4qmp2Obxc.json,TRUE
