fingerprint,title,author,editor,date,categories,excerpt,hostname,source,source-hostname
N82GsALsDIMOh+0YRiOPW2y1emg=,Superbloom – Lynne Peskoe-Yang,Lynne Peskoe-Yang,B Morris Allen Editor; Publisher,2021-01-01,Podcast;Science fiction;Story,"The call comes in the evening, though it’s morning on the other side of the world.",metaphorosis.com,https://magazine.metaphorosis.com/story/2021/superbloom-lynne-peskoe-yang/,Metaphorosis
/db7hc8t4fZA8IUcbvAhldeMt54=,The Soul Farmer’s Daughters – Kyle Kirrin,Kyle Kirrin,B Morris Allen Editor; Publisher,2019-02-08,Fantasy;Podcast;Story,"Thirteen souls flit about in mason jars on the mantle above my workbench. They’re bright—luminescent, even—but they’re not potent enough for the Duke. I glance at the ghostly light flickering withi…",metaphorosis.com,https://magazine.metaphorosis.com/story/2019/the-soul-farmers-daughters-kyle-kirrin/,Metaphorosis
CiUDh/PeCSiJepaIVg4HavYdtvU=,Small Magics – Kelly Sandoval,Kelly Sandoval,B Morris Allen Editor; Publisher,2016-06-17,Fantasy;Story,"Black flowers carpeted the floor that morning, cloaking the bedroom in funeral colors. Their petals, large as my hand and soft as suede, belonged to no plant I could name. The salt and midnight sme…",metaphorosis.com,https://magazine.metaphorosis.com/story/2016/small-magics-kelly-sandoval/,Metaphorosis
KWVSpfeeciEM/rti0ScwbmPTJ80=,Tashala’s Hair – Richard Strachan,Richard Strachan,B Morris Allen Editor; Publisher,2022-06-24,Fantasy;Podcast;Story,"For the novices of Kilavastin, the monastery’s position high on the cold, north-facing flank of the mountain was enough to recommend it to even the most austere followers of the Path.",metaphorosis.com,https://magazine.metaphorosis.com/story/2022/tashalas-hair-richard-strachan/,Metaphorosis
+BfGCsEttgimBLTlhP6Ua5zwKlI=,Heritage – Andrei Pechalin,Andrei Pechalin,B Morris Allen Editor; Publisher,2020-12-18,Podcast;Science fiction;Story,I used to think my mother had me by accident.,metaphorosis.com,https://magazine.metaphorosis.com/story/2020/heritage-andrei-pechalin/,Metaphorosis
g8ixdMhwFB2U+T51AYU4oC8jgaI=,Free Hugs – Jennifer Shelby,Jennifer Shelby,B Morris Allen Editor; Publisher,2021-07-16,Podcast;Science fiction;Story,"Beware: Hugbot ahead, warned a scrawl of white paint across a brick wall.",metaphorosis.com,https://magazine.metaphorosis.com/story/2021/free-hugs-jennifer-shelby/,Metaphorosis
9FIesorYCLl6x2N00+iMIDlmx4A=,The Season of Withering – Lisa Short,Lisa Short,B Morris Allen Editor; Publisher,2019-10-18,Fantasy;Story,"Tamasin, called Abhasvar, watched from the concealing folds of her hood as the Riever and his men strode into the great hall. For a long, fearful moment she thought the Riever wouldn’t stop, would …",metaphorosis.com,https://magazine.metaphorosis.com/story/2019/the-season-of-withering-lisa-short/,Metaphorosis
agWkkQEE63CvUrJLOHrVKJtoBbI=,Whalesong – L. Chan,L. Chan,B Morris Allen Editor; Publisher,2016-04-15,Science fiction;Story,I savour the meal of plastic as I cut through the water; each pass a different symphony of flavour. It is sour and bitter by shifting degrees and always has been so. The meal brings me little comfo…,metaphorosis.com,https://magazine.metaphorosis.com/story/2016/whalesong-l-chan/,Metaphorosis
KAnFxJzevy1J+u1IHCWb7eX+A54=,Spoiler: She Leaves Him – Jack Noble,Jack Noble,B Morris Allen Editor; Publisher,2016-03-25,Science fiction;Story,"There is no doubt about how this is going to go. “You’re not leaving me,” I tell her. It isn’t a plea. It’s a fact. It’s written in stone. I’ve seen it. She stands in the hallway, mostly hidden wit…",metaphorosis.com,https://magazine.metaphorosis.com/story/2016/spoiler-she-leaves-him-jack-noble/,Metaphorosis
tTlc2d820a/dkHU70Zv+rpu5h/U=,Tumbler – B. Morris Allen,B. Morris Allen,B Morris Allen Editor; Publisher,2021-09-03,Podcast;Science fiction;Story,"A spider hung across from me, the barbed spikes of its legs dug deep into the walls of its prison.",metaphorosis.com,https://magazine.metaphorosis.com/story/2021/tumbler-b-morris-allen/,Metaphorosis
er7nO4LkJZle2q/5LRjqSr7kyQ8=,In Dew and Frost and Flame – Vanessa Fogg,Vanessa Fogg,B Morris Allen Editor; Publisher,2016-06-03,Fantasy;Story,"They were eight when he first wrote her name in dew. They’d met at recess, each wandering alone on the edges of the playground until they bumped into one another. His pockets were filled with acorn…",metaphorosis.com,https://magazine.metaphorosis.com/story/2016/in-dew-and-frost-and-flame-vanessa-fogg/,Metaphorosis
fJKeJGXROojCkKdUgtz5zmwLQBY=,Stand or Fall – David Whitmarsh,David Whitmarsh,B Morris Allen Editor; Publisher,2021-12-17,Podcast;Science fiction;Story,"Ilyas Bardakci was dead, but he hadn’t stopped breathing, hadn’t stopped moving, hadn’t stopped thinking.",metaphorosis.com,https://magazine.metaphorosis.com/story/2021/stand-or-fall-david-whitmarsh/,Metaphorosis
XzOlgFi0vvkZKaNqg7rmbXUAht0=,The Book of Regrets – M.J. Gardner,M.J. Gardner,B Morris Allen Editor; Publisher,2019-01-04,Fantasy;Podcast;Story,"Christmas Eve, 2014, Cobourg, Ontario, Canada When Craig came into the living room with two steaming mugs of hot mulled cider, Adam had already moved the small pile of Christmas gifts from under th…",metaphorosis.com,https://magazine.metaphorosis.com/story/2019/the-book-of-regrets-m-j-gardner/,Metaphorosis
RZpGNcuRsiyPnZxtm4EUFYinCYw=,Choice – Tomas Marcantonio,Tomas Marcantonio,B Morris Allen Editor; Publisher,2020-01-17,Podcast;Science fiction;Story,"The giant apartment complex was unfinished, like almost everything else in Pyongyang. It loomed over the city, a grey, oval-shaped mass rising like a fungal growth on the bank of the Taedong River,…",metaphorosis.com,https://magazine.metaphorosis.com/story/2020/choice-tomas-marcantonio/,Metaphorosis
ZUWK2e+GOZUG6/dQcVqi/5UbIL4=,Tower of Mud and Straw III: The Tulips – Yaroslav Barsukov,Yaroslav Barsukov,B Morris Allen Editor; Publisher,2020-11-27,Fantasy;Podcast;Serial;Story,"In silence, as though overcome with modesty, the doctor hid his instruments and rolled them into a piece of black velvet.",metaphorosis.com,https://magazine.metaphorosis.com/story/2020/tower-of-mud-and-straw-iii-the-tulips-yaroslav-barsukov/,Metaphorosis
KAOE/OAqD6VkEmfxak9m6X3qZHk=,Rapunzel Dreams of Elephants – Rachel Delaney Craft,Rachel Delaney Craft,B Morris Allen Editor; Publisher,2021-08-20,Fantasy;Podcast;Story,"Rapunzel wakes like she does every morning, with the woman standing over her, smiling her motherly smile.",metaphorosis.com,https://magazine.metaphorosis.com/story/2021/rapunzel-dreams-of-elephants-rachel-delaney-craft/,Metaphorosis
ma+U9xnNXtDsYSC1os3ff/vVeQU=,The Waves in Which We Drown – Rubella Dithers,Rubella Dithers,B Morris Allen Editor; Publisher,2021-08-13,Podcast;Science fiction;Story,I’m afraid of space.,metaphorosis.com,https://magazine.metaphorosis.com/story/2021/the-waves-in-which-we-drown-rubella-dithers/,Metaphorosis
JnXD1R0pLa+H1w/oP1V15DOw+FI=,Calling Me Home – Spencer Nitkey,Spencer Nitkey,B Morris Allen Editor; Publisher,2020-08-07,Podcast;Science fiction;Story,"The entanglement circuit burns as it lights a fire right behind my eyes. I hear my daughter crying in the moments before the circuit switches. An imagined voice, I’m sure. Then the pain spreads lik…",metaphorosis.com,https://magazine.metaphorosis.com/story/2020/calling-me-home-spencer-nitkey/,Metaphorosis
AnfOp+8rSxDiMjyO2OXmai1TwZ0=,The Seer at Sunset Hills Shopping Plaza – Katherine Perdue,Katherine Perdue,B Morris Allen Editor; Publisher,2018-01-05,Science fiction;Story,"“A woman’s been murdered!” That was Theodora Yates for you: always jumping to conclusions, bless her heart, and that conclusion most often of all. But there was no talking her out of it once she’d …",metaphorosis.com,https://magazine.metaphorosis.com/story/2018/the-seer-at-sunset-hills-shopping-plaza-katherine-perdue/,Metaphorosis
hzmu9g8+aTgfu/y2qvRMvBxskwA=,The Sound Barrier – Tony Clavelli,Tony Clavelli,B Morris Allen Editor; Publisher,2016-04-08,Science fiction;Story,"The airlock releases with a clank and a cough and she’s out. Sunghee Cho floats down as the first of the Valiant’s crew to touch the surface. The ground crunches and she slides, scraping alon…",metaphorosis.com,https://magazine.metaphorosis.com/story/2016/the-sound-barrier-tony-clavelli/,Metaphorosis
R5nJcEaJfQKK4n8eBGIg1C3N8tg=,Freely Given – Connor Mellegers,Connor Mellegers,B Morris Allen Editor; Publisher,2022-02-18,Podcast;Science fiction;Story,Forty ravs on the Bone and it was all the Tech could talk about.,metaphorosis.com,https://magazine.metaphorosis.com/story/2022/freely-given-connor-mellegers/,Metaphorosis
yAxYrUx2yKSKVq1DIh5WYaa9j5g=,Heartwood – L. Chan,L. Chan,B Morris Allen Editor; Publisher,2017-05-05,Fantasy;Story,"The sorcerer wove his beloved out of the finest silks and linens, the poorest of which was fit for any earthly king. Across her neckline and cuffs, he affixed the most delicate lace, threads more s…",metaphorosis.com,https://magazine.metaphorosis.com/story/2017/heartwood-l-chan/,Metaphorosis
/+vrF1Xh9Gaoh101QjnCwZtE8vk=,My Synthetic Soul – Karris Rae,Karris Rae,B Morris Allen Editor; Publisher,2022-01-07,Podcast;Science fiction;Story,The woman who built me is named Tasha.,metaphorosis.com,https://magazine.metaphorosis.com/story/2022/my-synthetic-soul-karris-rae/,Metaphorosis
QggB+dgv7bxQQDN71YxUfke/34c=,The Three Sisters – K. D. Azariah-Kribbs,K. D. Azariah-Kribbs,B Morris Allen Editor; Publisher,2018-03-30,Fantasy;Story,"Once upon a time there were three brothers who lived with their parents in the midst of a vast forest. If there were any other people in the forest, they knew nothing of them, for they found no tra…",metaphorosis.com,https://magazine.metaphorosis.com/story/2018/the-three-sisters-k-d-azariah-kribbs/,Metaphorosis
OXgCdJQHkwn32BoybGchUVBvPzI=,With Eyes Half Open – Frances Pauli,Frances Pauli,B Morris Allen Editor; Publisher,2019-04-19,Fantasy;Story,"The circus smelled of magic, of popcorn, dung, and cotton candy. Miranda squinted as she entered, just like the book suggested. She followed the crowd through the gate, then slipped between the wag…",metaphorosis.com,https://magazine.metaphorosis.com/story/2019/with-eyes-half-open-frances-pauli/,Metaphorosis
jl9UrA0C840lXXIXqADwMTf93zg=,Tides of Reflection – Mark Rookyard,Mark Rookyard,B Morris Allen Editor; Publisher,2016-05-06,Science fiction;Story,The winds whispered promises of winter as they plucked with cold fingers at Silven’s shawl. She held it tighter around her shoulders and tucked her hair behind her ear. It was quiet on the cliff to…,metaphorosis.com,https://magazine.metaphorosis.com/story/2016/tides-of-reflection-mark-rookyard/,Metaphorosis
EstM1Q5zS9p1tWuAPTCKqTJuVw0=,The Cure for Cancer – Ryan Fitzpatrick,Ryan Fitzpatrick,B Morris Allen Editor; Publisher,2017-12-01,Science fiction;Story,"The cure for cancer exists. It can be found in the Mato Grosso region of Brazil, an intertropical convergence zone in the heart of the country. Due to the minerals and nutrients blown in from both …",metaphorosis.com,https://magazine.metaphorosis.com/story/2017/the-cure-for-cancer-ryan-fitzpatrick/,Metaphorosis
cbwUNcuPT+uVjudpQi/lhQLnBu8=,Bye Bye Skinny Cow – Hamilton Perez,Hamilton Perez,B Morris Allen Editor; Publisher,2018-04-06,Science fiction;Story,"“Excuse me,” Cash tried again, “you’re not a doctor, are you?” Another bemused look and shake of the head. “Oh, okay, thanks anyway,” he said to their backs. The warm bundle in his arms groaned unc…",metaphorosis.com,https://magazine.metaphorosis.com/story/2018/bye-bye-skinny-cow-hamilton-perez/,Metaphorosis
thkICnr4tzBL8oavvxQFV2b7QR8=,Holding – John Adams,John Adams,B Morris Allen Editor; Publisher,2020-10-23,Fantasy;Podcast;Story,I never cared much about cars as a kid—never cared much about anything Dad liked.,metaphorosis.com,https://magazine.metaphorosis.com/story/2020/holding-john-adams/,Metaphorosis
uXOS9Mn25YhMETJktP5wzSKC/qI=,Revitalized – Jason P. Burnham,Jason P. Burnham,B Morris Allen Editor; Publisher,2020-04-03,Podcast;Science fiction;Story,"As she trudged down the alley, out of sight of the grey uniforms, Cenessa saw a small puddle. But how? Could it be a mirage? It was certainly hot enough. The dust she had stirred from the parched, …",metaphorosis.com,https://magazine.metaphorosis.com/story/2020/revitalized-jason-p-burnham/,Metaphorosis
sdohHEqWdqhFTjCEVu5O6IxUeXc=,The Yarnball Woman – Michael Milne,Michael Milne,B Morris Allen Editor; Publisher,2018-09-14,Fantasy;Story,"By the third time Patricia lost a finger, everyone knew better than to raise a fuss. Her family hadn’t always been this calm. When the first finger, a knuckle’s-worth of her left pinky, had fallen …",metaphorosis.com,https://magazine.metaphorosis.com/story/2018/the-yarnball-woman-michael-milne/,Metaphorosis
kyQ+IUUPLAENawBINNxa46GP7kE=,Siberia in Four Dimensions – Sean Marciniak,Sean Marciniak,B Morris Allen Editor; Publisher,2021-03-26,Podcast;Science fiction;Story,"Physicist Boris K. is one of three men held responsible for the catastrophic failure of Russia’s largest supercollider, a classified, subterranean loop running 260 kilometers through Siberia.",metaphorosis.com,https://magazine.metaphorosis.com/story/2021/siberia-in-four-dimensions-esem-junior/,Metaphorosis
NbfG5tr/gs5eQ3d8f04KMw2lZ/Y=,Lock Rise – Phil Berry,Phil Berry,B Morris Allen Editor; Publisher,2017-10-20,Fantasy;Story,"Early on the morning of her seventieth birthday, Magden coiled the rope that moments before had tethered her canal boat to a mooring post, and said, to no-one, “How I ache!” The plan of the day’s c…",metaphorosis.com,https://magazine.metaphorosis.com/story/2017/lock-rise-phil-berry/,Metaphorosis
COPc8RnJ16gd/3xXPhHUT5TCeoU=,Strangers in the Night – David Whitaker,David Whitaker,B Morris Allen Editor; Publisher,2018-06-15,Science fiction;Story,"Emptiness. A vast, frozen void, stretching out in all directions, extending to the infinite. Like a colossal blank canvas, it was mammoth in scope, yet almost entirely devoid of life, thought, or p…",metaphorosis.com,https://magazine.metaphorosis.com/story/2018/strangers-in-the-night-david-whitaker/,Metaphorosis
fRbnHliDVIvpzeSmpU6rOvWMc6I=,In the Beating of a Wing – David Cleden,David Cleden,B Morris Allen Editor; Publisher,2019-05-17,Podcast;Science fiction;Story,"When his mother calls, Chester is in the back yard tending to his various projects, which all seem to be going badly. “Chester!” Her voice is shrill and tired-sounding, as though she’s been crying …",metaphorosis.com,https://magazine.metaphorosis.com/story/2019/in-the-beating-of-a-wing-david-cleden/,Metaphorosis
2HJVFVJgKg7GIP/SIfc/RSOrlSM=,Where the Old Neighbors Go – Thomas Ha,Thomas Ha,B Morris Allen Editor; Publisher,2020-09-11,Fantasy;Podcast;Story,The man standing on the porch that night seemed like an ordinary gentrifier at first glance: young and tall and artfully unshaven.,metaphorosis.com,https://magazine.metaphorosis.com/story/2020/where-the-old-neighbors-go-thomas-ha/,Metaphorosis
CrTKVzZVRY2r6RLLMgM0EdYtVhY=,The Early History of the Moon – Karolina Fedyk,Karolina Fedyk,B Morris Allen Editor; Publisher,2017-05-19,Science fiction;Story,"Warsaw, 1812 Before Warsaw, I had spent days inventing myself as a pianist. Tailoring my biography, imagining what could happen in my possible lives. Love, perhaps, there was place for love; politi…",metaphorosis.com,https://magazine.metaphorosis.com/story/2017/the-early-history-of-the-moon-karolina-fedyk/,Metaphorosis
o0f0IAL4BvhEpiDF1yCSEzA0f9o=,The Bonesetter – Santiago Belluco,Santiago Belluco,B Morris Allen Editor; Publisher,2016-08-19,Fantasy;Story,Nissil saw a disturbance within the mold brambles in the far distance and turned to the broad edge of her tissue-fitting terrace. Soldiers approached from the east. The narrow road they took was pa…,metaphorosis.com,https://magazine.metaphorosis.com/story/2016/the-bonesetter-santiago-belluco/,Metaphorosis
6DXf0bsIFs1u/PIFIfPH9GMkW28=,Sheer – Phil Berry,Phil Berry,B Morris Allen Editor; Publisher,2016-06-10,Science fiction;Story,"Resten Light woke up, pushed the fibre blanket away, and pulled apart the two wings that formed the doors of his nest. He took in the immense sky, its colour and its shapes. Clouds coalesced around…",metaphorosis.com,https://magazine.metaphorosis.com/story/2016/sheer-phil-berry/,Metaphorosis
a2A6Qq3yUikuaLXWlxeE4sQODzU=,The Color of My Home is Red Like an Apple – Evan Marcroft,Evan Marcroft,B Morris Allen Editor; Publisher,2019-03-29,Science fiction;Story,"The color of my home is red like an apple. That is what God told the father of all my fathers, who told all their daughters, who told me. I do not know what an apple is, only that it is sweet and r…",metaphorosis.com,https://magazine.metaphorosis.com/story/2019/the-color-of-my-home-is-red-like-an-apple-evan-marcroft/,Metaphorosis
Y/HB/HN3omQFcTlwgm0TBWqbwlw=,Making the List – David Hammond,David Hammond,B Morris Allen Editor; Publisher,2017-10-06,Science fiction;Story,"It started with a routine-sounding letter from my health insurance company. I opened it quickly because I was in the mood for a snack, and there was a little picture of cherries on the lower right …",metaphorosis.com,https://magazine.metaphorosis.com/story/2017/making-the-list-david-hammond/,Metaphorosis
TLrypXhzqbiM6rx5Ln9FwR75fqM=,A Lie in the Sand – Devin Miller,Devin Miller,B Morris Allen Editor; Publisher,2022-02-04,Fantasy;Podcast;Story,The trees at the edge of the beach lean away from the water.,metaphorosis.com,https://magazine.metaphorosis.com/story/2022/a-lie-in-the-sand-devin-miller/,Metaphorosis
I+/116EPbzz1R/4Dn+Cw+38ZrUo=,Madam Savva’s Magical Emporium – James Rumpel,James Rumpel,B Morris Allen Editor; Publisher,2020-11-06,Fantasy;Podcast;Story,"There’d been a time, a couple of years ago, that Bobby’s Diner would be jam-packed during the noon hour.",metaphorosis.com,https://magazine.metaphorosis.com/story/2020/madam-savvas-magical-emporium-james-rumpel/,Metaphorosis
vTjkI3fnTqg+sg+WbdZVl+IHWNc=,ChatGPT 02,,B Morris Allen Editor; Publisher,2022-12-25,Story,"Together, we can make the world a brighter and more beautiful place.",metaphorosis.com,https://magazine.metaphorosis.com/story/2022/chatgpt-02/,Metaphorosis
brgMmztdFjwWYYvO8GpIdHW/YI4=,The Lost Library – Mahmud El Sayed,Mahmud El Sayed,B Morris Allen Editor; Publisher,2022-07-08,Podcast;Science fiction;Story,"If you go back far enough, every species’ word for themselves always boils down to one thing: ‘us’.",metaphorosis.com,https://magazine.metaphorosis.com/story/2022/the-lost-library-mahmud-el-sayed/,Metaphorosis
LXtU2eGM9klIRPNFG49NgrOmGoU=,On the Scales of Dragons – Kathryn Yelinek,Kathryn Yelinek,B Morris Allen Editor; Publisher,2018-05-11,Fantasy;Story,"High above the island of Dreden, the wind roared in Tala’s ears, chilling her despite the warm bulk beneath her, and she wished humans could mindspeak as dragons did. Instead, she rapped her knuckl…",metaphorosis.com,https://magazine.metaphorosis.com/story/2018/on-the-scales-of-dragons-kathryn-yelinek/,Metaphorosis
0fuEEFamursWKggEVrtWzaUXXQ0=,Good Boy – M. Douglas White,M. Douglas White,B Morris Allen Editor; Publisher,2020-10-02,Podcast;Science fiction;Story,"I was once loved and then discarded, and now I watch over the remnants of a broken species.",metaphorosis.com,https://magazine.metaphorosis.com/story/2020/good-boy-m-douglas-white/,Metaphorosis
Az5+3UW60oz6qurr92CyoiJInxU=,How to Survive a Fish Attack – Kato Thompson,Kato Thompson,B Morris Allen Editor; Publisher,2016-02-19,Science fiction;Story,[From the memories of Sample AH537272. Transcript created using the extended Mahala method.] I remember tracing words in the memory mat with my mother. She showed me her favorite passages and we re…,metaphorosis.com,https://magazine.metaphorosis.com/story/2016/how-to-survive-a-fish-attack-kato-thompson/,Metaphorosis
tsHrEDhcFMEC4ya+InQ2oNYIlPE=,Comes the Tinker – Karl Dandenell,Karl Dandenell,B Morris Allen Editor; Publisher,2016-10-28,Science fiction;Story,"As always, they heard the children first. Even in the strictest, most conservative towns, somehow, a few of the youngest or bravest managed to slip out to the road and wait for them. In other place…",metaphorosis.com,https://magazine.metaphorosis.com/story/2016/comes-the-tinker-karl-dandenell/,Metaphorosis
WOnCYsT+gwpmn1Gyhy0DWaAlpxM=,Queen of Crows – Rachel Ayers,Rachel Ayers,B Morris Allen Editor; Publisher,2022-08-05,Fantasy;Podcast;Story,"Mag loved the witches’ kitchen, though it did not love her back.",metaphorosis.com,https://magazine.metaphorosis.com/story/2022/queen-of-crows-rachel-ayers/,Metaphorosis
7KdfWd6CoEE3LqJrHDvU786l3xM=,Going Home – Martin Westlake,Martin Westlake,B Morris Allen Editor; Publisher,2021-03-12,Podcast;Science fiction;Story,The eerie howl of the Ekranoplan’s jet engines echoed around the city’s early morning streets.,metaphorosis.com,https://magazine.metaphorosis.com/story/2021/going-home-martin-westlake/,Metaphorosis
6B3LviMeewJbqKKFvYsdMOgBnPk=,The Nocturnals IV – Mariah Montoya,Mariah Montoya,B Morris Allen Editor; Publisher,2021-08-27,Podcast;Science fiction;Serial;Story,Prince Kal closed his eyes to avoid watching the anguish crumple the alien’s face.,metaphorosis.com,https://magazine.metaphorosis.com/story/2021/the-nocturnals-iv-mariah-montoya/,Metaphorosis
vNA4Kzwgs0mpZHhpeCT7OKuaCDM=,Of Hair and Beanstalks – William Condon,William Condon,B Morris Allen Editor; Publisher,2018-12-07,Fantasy;Story,"25 December, being the Birth-day of Isaac Newton, Physicist: Madam, Your stepdaughter has arrived and been installed in the tower chamber, per your instructions. This has already led to the predict…",metaphorosis.com,https://magazine.metaphorosis.com/story/2018/of-hair-and-beanstalks-william-condon/,Metaphorosis
afT/aly+oKQM98FkadtX8gugNkU=,The Martian in the Greenhouse – Geoffrey W. Cole,Geoffrey W. Cole,B Morris Allen Editor; Publisher,2019-12-06,Podcast;Science fiction;Story,“Can you sit?” Honoré awoke to find herself lying on a cot in a little room full of mostly empty boxes of medicine and medical supplies. The woman who had asked the question loomed over Honoré. Pal…,metaphorosis.com,https://magazine.metaphorosis.com/story/2019/the-martian-in-the-greenhouse-geoffrey-w-cole/,Metaphorosis
QbHNCBUSfTBqn1MRFCTKx87oUK8=,The Wicked Stepmother – Rhema Sayers,Rhema Sayers,B Morris Allen Editor; Publisher,2020-03-13,Fantasy;Podcast;Story,"She was five when I married Reynard, a sweet, shy child, bewildered by the loss of her mother. At first, she rejected me. But with patience and understanding, a gentle approach, and a lot of stuffe…",metaphorosis.com,https://magazine.metaphorosis.com/story/2020/the-wicked-stepmother-rhema-sayers/,Metaphorosis
R3AzhfqQWxN99fRjqMR4TJ++DKg=,Absurd of a Feather – Amman Sabet,Amman Sabet,B Morris Allen Editor; Publisher,2019-03-08,Fantasy;Podcast;Story,I’m getting a note from my doctor that will keep me out of the pool for gym. It’s not that I can’t swim. Last year I came in third place for breast stroke. This is different. I’m uncomfortable with…,metaphorosis.com,https://magazine.metaphorosis.com/story/2019/absurd-of-a-feather-amman-sabet/,Metaphorosis
HlQ+SHytrxlmRAMiZIrA0E9F62A=,Figlia della Neve – Jonathan Louis Duckworth,Jonathan Louis Duckworth,B Morris Allen Editor; Publisher,2020-05-01,Fantasy;Podcast;Story,"The wife’s eyes are closed, but there is no flutter of dream under her lids, and when her name escapes like a shy moth from the husband’s tongue, she says, “Go on, I’m listening.” The husband begin…",metaphorosis.com,https://magazine.metaphorosis.com/story/2020/figlia-della-neve-jonathan-louis-duckworth/,Metaphorosis
JBPwr5F39ljAFEiJXb0ifaJEnTE=,Murder on the Adriana – James Ross,James Ross,B Morris Allen Editor; Publisher,2016-04-22,Science fiction;Story,"Go to sleep, both of you. Do you want a sad story, or a happy story? You’re right, I don’t know many happy stories. Did I ever tell you about the time I met Emily Davis on board the Adriana? It is …",metaphorosis.com,https://magazine.metaphorosis.com/story/2016/murder-on-the-adriana-james-ross/,Metaphorosis
30hTBJ9VDCAPVCQ8PAKoHk3T6kI=,Genesis – Lisa Short,Lisa Short,B Morris Allen Editor; Publisher,2021-10-15,Podcast;Science fiction;Story,Anne awoke to a crawling itch behind her ear.,metaphorosis.com,https://magazine.metaphorosis.com/story/2021/genesis-lisa-short/,Metaphorosis
ghPSH/QK9YXi7VzRRTREoN47GwA=,River’s Song – Michael Barron,Michael Barron,B Morris Allen Editor; Publisher,2023-03-17,Science fiction;Story,"Boxes form a solid wall in the back of the SUV, preventing me from getting one last look at our house.",metaphorosis.com,https://magazine.metaphorosis.com/story/2023/rivers-song-michael-barron/,Metaphorosis
YI90o01QCNxHFNloySF0/64/Enw=,Heart of Stone – Chris Cornetto,Chris Cornetto,B Morris Allen Editor; Publisher,2020-02-14,Fantasy;Podcast;Story,"Light filtered through the debris, igniting a spark in his crystalline heart. Bending all his will to the effort, the little golem opened his eyes. Pink, hazy dawn — or perhaps twilight? — filtered…",metaphorosis.com,https://magazine.metaphorosis.com/story/2020/heart-of-stone-chris-cornetto/,Metaphorosis
hJU8QoSbflbZ83qDBhELnCVtzDk=,The Azurian Shield – Karl El-Koura,Karl El-Koura,B Morris Allen Editor; Publisher,2021-10-29,Fantasy;Podcast;Story,"The day after he registered his daughter’s birth, Bathar began conducting the inspections of the shield himself.",metaphorosis.com,https://magazine.metaphorosis.com/story/2021/the-azurian-shield-karl-el-koura/,Metaphorosis
vmL3NGF+uuzYyviiZK25TAF7C8M=,All the Colors I Cannot See – L’Erin Ogle,L’Erin Ogle,B Morris Allen Editor; Publisher,2018-08-24,Fantasy;Story,I remember everyone being lit up in colors when I was a little kid. They wore vivid blues and pinks and greens and yellows. Everyone dripped in thoughts and feelings. They were painted with sky blu…,metaphorosis.com,https://magazine.metaphorosis.com/story/2018/all-the-colors-i-cannot-see-lerin-ogle/,Metaphorosis
xtt9+b5VCZFjN7HuuML36hpiIxc=,Medusa Rising – Christine Lucas,Christine Lucas,B Morris Allen Editor; Publisher,2022-05-13,Fantasy;Podcast;Story,"Long ago, it was scholars and archaeologists who came knocking on Lengo’s door, asking permission to go search her land for antiquities.",metaphorosis.com,https://magazine.metaphorosis.com/story/2022/medusa-rising-christine-lucas/,Metaphorosis
JDKoWjxkB7PPH6nhlHSvKVBAqcU=,The Skin of Aquila Cadens – Chris Panatier,Chris Panatier,B Morris Allen Editor; Publisher,2020-12-04,Podcast;Science fiction;Story,"TRANSMISSION T+10968.0 Authenticate: M. Saenz, Research Barque Lyrae",metaphorosis.com,https://magazine.metaphorosis.com/story/2020/the-skin-of-aquila-cadens-chris-panatier/,Metaphorosis
0/58B3XRMoanI8UN+qqjagItHxA=,Rooks on Sundays – Jack Neel Waddell,Jack Neel Waddell,B Morris Allen Editor; Publisher,2019-11-01,Podcast;Science fiction;Story,"“You never liked to play chess with me,” she says. The board lies on a tray across her bed. Pillows prop her up slightly, just enough to see the pieces. She reaches out a wrinkled hand, skin both p…",metaphorosis.com,https://magazine.metaphorosis.com/story/2019/rooks-on-sundays-jack-neel-waddell/,Metaphorosis
uxkJ4ZXwmJjrYDJF5vW27Fsof6E=,The Year of the Bright Lands – Felix Taylor,Felix Taylor,B Morris Allen Editor; Publisher,2022-03-25,Fantasy;Podcast;Science fiction;Story,The Year of the Anabatic Wind was coming to an end.,metaphorosis.com,https://magazine.metaphorosis.com/story/2022/the-year-of-the-bright-lands-felix-taylor/,Metaphorosis
QTPrIp0qPFjdf7Wte3+mE+Q+M2M=,It Feels Like Déjà Vu – Phong Quan,Phong Quan,B Morris Allen Editor; Publisher,2018-07-27,Science fiction;Story,"I open my eyes and do the first thing I always do after running the gravitational field generator: remember my name. “My name is Jon, I’m a physicist,” I say. Nothing comes after that. Thoughts beg…",metaphorosis.com,https://magazine.metaphorosis.com/story/2018/it-feels-like-deja-vu-phong-quan/,Metaphorosis
eRX1/2BBhoO9Cquv/t7EabG3L8w=,The Numismatist – Cecelia Isaac,Cecelia Isaac,B Morris Allen Editor; Publisher,2023-02-17,Fantasy;Story,">On a lonely day on the river, a soul awaited me by the bank.",metaphorosis.com,https://magazine.metaphorosis.com/story/2023/the-numismatist-cecelia-isaac/,Metaphorosis
