fingerprint,title,author,hostname,date,categories,tags,id,license,comments,source,source-hostname,excerpt,filename,has_text
G9XrCPj+Q43b0aRVMYWFjA3bfRk=,The Hole Thing,Neil Gaiman,uncannymagazine.com,2023-01-03,,,,,,https://www.uncannymagazine.com/article/the-hole-thing/,Uncanny Magazine,"Now, let us gather to imagine the future. Here, in the Central Hall of Arts and Sciences as it was, before Victoria laid the first stone. Here, where the dead were annually raised, implored, exhorted, ectoplasmically embraced, Here, where Hiawatha musically wed, and Os-Ke-Non-Ton sang the medicine man, to Samuel Coleridge-Taylor’s once-loved score, Here where […]",./scrape/jsonfiles/HcefeKExTh9F4mWlg+hjaQnRtpg.json,True
7GsJqj3hD6oFcUR+t7yA5QtAqoE=,The Howling Detective,Brandon O’Brien,uncannymagazine.com,2018-04-03,,,,,,https://www.uncannymagazine.com/article/the-howling-detective/,Uncanny Magazine,"At his desk, Ken idled with a Polaroid picture and muttered a few confused curses. He had been staring at it for hours, finding something obvious and dismissing it as far too strange, refusing to appreciate it. “What’s that you lookin’ at there?” a coworker said over his shoulder. Ken turned it over and slid […]",./scrape/jsonfiles/jJM734wpOlpwBuGM6EdLBkLLGPI.json,True
IFuYJ20kx/qbAT2u48R05GoF8MI=,"Children of Thorns, Children of Water",Aliette de Bodard,uncannymagazine.com,2017-07-04,,,,,,https://www.uncannymagazine.com/article/children-thorns-children-water/,Uncanny Magazine,"With thanks to Stephanie Burgis, Fran Wilde and Kate Elliott It was a large, magnificent room with intricate patterns of ivy branches on the tiles, and a large mirror above a marble fireplace, the mantlepiece crammed with curios from delicate silver bowls to Chinese blue-and-white porcelain figures: a clear statement of casual power, to leave […]",./scrape/jsonfiles/5OB5ch3pTMBsvCPxNNbe5E+3cMM.json,True
yfXEg1UPtgX59QCO8lS5rtMLmvc=,Mona Lisa’s Abecedarian to Leonardo da Vinci,Abu Bakr Sadiq,uncannymagazine.com,2021-06-01,,,,,,https://www.uncannymagazine.com/article/mona-lisas-abecedarian-to-leonardo-da-vinci/,Uncanny Magazine,"all they’ve said about the painting is a lie‚ except my being a sphinx of beauty. to think they’d ever call me a vampire feels unbelievable‚ until you remember that I’ve been dead more times than I’ve been alive. the truth remains, my eyelashes had been plucked and fed to fishes. the untold story goes, […]",./scrape/jsonfiles/SgTq27pjM+r66WLb3q39JN9kB6M.json,True
RtrFaV9khzI0hdP+dzvppOBQAa4=,By Degrees and Dilatory Time,SL Huang,uncannymagazine.com,2018-09-04,,,,,,https://www.uncannymagazine.com/article/by-degrees-and-dilatory-time/,Uncanny Magazine,"“On the bright side,” said Zara, poking at his glasses a week before, “this means you get new eyes.” But I don’t want new eyes, he thought. The surgery isn’t bad, as surgeries go. The one he had when he busted his knee ten years ago, as a teen, was much worse. Or maybe it […]",./scrape/jsonfiles/brvCrRhaz51uH26iY8rDgTzQeq0.json,True
ySjua2GA13LTkUfMcwrWgiMFY30=,The Early Ones,Sofia Samatar; Del Samatar,uncannymagazine.com,2018-01-02,,,,,,https://www.uncannymagazine.com/article/the-early-ones/,Uncanny Magazine,"Like all monsters, we don’t belong, but our problem is time and not space. We got here too early. We have always had this sense of wrongful, unseemly arrival. We arrived before community, before there was language to describe us, before the “Other” box on the census, before the war. We are the hiss in […]",./scrape/jsonfiles/eFlfWZ8ZgMfLI5pJQ3euHum4MUE.json,True
FfqqdgpK2kRJl6CeP4+60+tfAN4=,Presque vue,Tochi Onyebuchi,uncannymagazine.com,2021-08-03,,,,,,https://www.uncannymagazine.com/article/presque-vue/,Uncanny Magazine,"People often spoke about hearing voices: commands, cajoling, or observations made by a chorus of individuals, a collective. But for Sam, it was always just one voice. It had sounded vaguely like her mother’s, and as she fought her way through girlhood and found the certainty and wholeness of identity waiting for her in womanhood, […]",./scrape/jsonfiles/tXIAoQ8VPsIKNzfWYimVgL6QOFg.json,True
3ofgxSYnHnXylq19tcJbtmjLcYI=,fear cat,Hal Y Zhang,uncannymagazine.com,2019-11-05,,,,,,https://www.uncannymagazine.com/article/fear-cat/,Uncanny Magazine,"left alone atop the black diamond, my fear cat makes her descent paw by paw. she pauses to sniff every wiped out snowboarder, limbs akimbo, every knotty burr above the white. cats relish the height, as they are, but steadily she meanders down the infinite slope, claws tucked in the landscape of the dread I […]",./scrape/jsonfiles/GvFt0-u4DINy6tL6YXYuvdoiczU.json,True
trGbL3niUICoaezpuLzzKtDxNVg=,Under One Roof,Sarah Pinsker,uncannymagazine.com,2016-09-06,,,,,,https://www.uncannymagazine.com/article/under-one-roof/,Uncanny Magazine,"First came the murmurs. Then footsteps above our bedroom, where no feet should have been. Josh guessed we had squirrels in the attic. “I hope not,” I said, lying next to him the first night in our new rental. “Seeing as how we don’t have a key to the top floor. Anyway, it’s just the […]",./scrape/jsonfiles/ai6X2QIkj7AY5H-Zim1MecaZDfc.json,True
nTEhjxAcZAf2V+uV4gYwPZnrWPQ=,Family Cooking,AnaMaria Curtis,uncannymagazine.com,2022-07-05,,,,,,https://www.uncannymagazine.com/article/family-cooking/,Uncanny Magazine,"For once, I have the kitchen to myself. Mama’s gone, Paolo’s picking wedding things up from out of town, and Abuela went to visit an old friend while she’s back in the area. I start by clearing everything from the countertops and wiping them down. I put loud music on, the kind I can sing […]",./scrape/jsonfiles/aPYwzQrCEQGaWDH-QVh75ETHwzs.json,True
UE1lBCZ//T3Y+arbMoBTU4ocYiM=,We Chased the Sirens,Suzanne Walker,uncannymagazine.com,2020-06-03,,,,,,https://www.uncannymagazine.com/article/we-chased-the-sirens/,Uncanny Magazine,"We chased the sirens for the seaspray, for the slick tang of salt on our tongues when we stood at the prow of the ship. We each christened her a different name, and the carving on the hull twisted and reshaped depending on who took the helm. Anna for young Rose; Hera when Molly gripped […]",./scrape/jsonfiles/BCDLOsz1cxB8pZhpYVBx3lG1wQM.json,True
vNgnXYhU7GPNv+RrhKMQFxxygFE=,From the Archives of the Museum of Eerie Skins: An Account,C S E Cooney,uncannymagazine.com,2021-08-03,,,,,,https://www.uncannymagazine.com/article/from-the-archives-of-the-museum-of-eerie-skins-an-account/,Uncanny Magazine,"FIRI KANAPHAR. Born 327 RWQ (Reign of the Witch Queens of Doornwold). TRANSCRIPT of Oral History 74 This interview was recorded using the Enchanter’s Bell cantrip, in the month of Goldenseal, on the 21st day, in the year 382 (RWQ), for the Wolfcasters Oral History Program. The interviewers are Mar Riallakin (biographer, Regalia Award-winning author […]",./scrape/jsonfiles/MI4-AvLoE97oYIZSQ2XsULwGnLQ.json,True
FszCew715aukaIYjq34CSbOh43c=,Narrative of the Naga’s Heirs,Bryan Thao Worra,uncannymagazine.com,2016-02-02,,,,,,https://www.uncannymagazine.com/article/narrative-of-the-nagas-heirs/,Uncanny Magazine,"Never read my life As the diary of some sad refugee. My account is not intended As a routine narrative of adversity overcome, “Mere survival” once again, transcending A descent to White–Hot Hell Converted to the Placid Limbo of Frogs. Know I miss the familiar strange here, In a way you cannot fathom. Our hard […]",./scrape/jsonfiles/2tOd6WFE46COCjZksUJ7nTL45tE.json,True
gfJn/HgLS48/+qPfwKMMhv7YHIw=,Yinying—Shadow,Ai Jiang,uncannymagazine.com,2023-03-07,,,,,,https://www.uncannymagazine.com/article/yinying-shadow/,Uncanny Magazine,"Since Mother’s death, a changeling was all I could be. Father said so before he himself passed, “A real child, a real daughter, our daughter, would never cause death, would never bring death upon this family.” Mother named me Yangguang—sunlight. But Father changed it to Yinying—shadow—for robbing his love of her light. But she told […]",./scrape/jsonfiles/NvK8GXK0qqyynVEpug-1eKKMTmA.json,True
omjGOZ+6sWteAP+Q4JTDvAsRu5o=,In The Space of Twelve Minutes,James Yu,uncannymagazine.com,2020-10-06,,,,,,https://www.uncannymagazine.com/article/in-the-space-of-twelve-minutes/,Uncanny Magazine,"I unpacked my wife’s avatar on a smoggy Beijing morning. She lay naked on the floor of our apartment, her hair fanned out and mingling with the packing peanut afterbirth that had spilled from the box. Not quite the reunion I expected. It was a near perfect replica of Claire: her muscular frame honed from […]",./scrape/jsonfiles/d7vFDrpsUeLvZaMEBa2CLYQlIOs.json,True
io9y8ZIIbZPM422plbi0u7p355c=,Disconnect,Fran Wilde,uncannymagazine.com,2018-10-02,,,,,,https://www.uncannymagazine.com/article/disconnect/,Uncanny Magazine,"Even in her dreams, Izze always felt pulled in too many directions. “That’s part of your problem,” Severin said when she called him while drinking the morning’s first cup of coffee. “You sleep wrong.” His voice sounded far away, pinned beneath a screen. “That’s not the problem. All the tests have said it’s electromagnetic, or […]",./scrape/jsonfiles/qLTxynwsVg9Q0G9RhTrmaR5KsNg.json,True
HG5e0ST944sRAm9jH2GBPpr4iNI=,"Found Discarded: A Love Poem, Questionably Addressed.",Cassandra Khaw,uncannymagazine.com,2018-03-06,,,,,,https://www.uncannymagazine.com/article/found-discarded-love-poem-questionably-addressed/,Uncanny Magazine,"The Greeks believed that a human being is one entity unseamed at the spine, opened at the breastbone, parted at the lips, which is why we spend all our lives pressing together at the hips, at the fingertips; our tongues locked like doors. Which is why we’re always shouting at strangers, asking, “Are you the […]",./scrape/jsonfiles/yKwQKb9WEARn3fcpNA8zSAE6vh0.json,True
moReUptfkZBDtq5z7X8dYuGv5mk=,1532,Ana Hurtado,uncannymagazine.com,2018-02-06,,,,,,https://www.uncannymagazine.com/article/1532/,Uncanny Magazine,"it starts with their garden: it’s a square where sunflowers and cilantro dominate most of the landscape, but the yellow isn’t our yellow and the smell of herbs isn’t the scent of ceviche; red roses and white lilies border balconies, bees busy with mechanical wings; they sit on petals, florae skin that doesn’t bend with […]",./scrape/jsonfiles/-g1PgiwNgYO4YkieoUM7BVydmjQ.json,True
ON41h0nRv85WD4mgcIGD9oBhigA=,Good Neighbors,Jessica P Wick,uncannymagazine.com,2016-07-05,,,,,,https://www.uncannymagazine.com/article/good-neighbors/,Uncanny Magazine,"My neighbors are good people. My neighbors know how to find monsters in the dark. They have welcomed me to the neighborhood. John Sinclair, my neighbor, asked me what I think about witches. He asked over a glass of wine the color of a moon drowned in a creek. I drowned the wine with more […]",./scrape/jsonfiles/waHwSae3E0hyQWFd8o+XF0GCG2s.json,True
SrFsk66BPPCikEg11YnTXvhB3x4=,"Once More Unto the Breach (But Don’t Worry, the Inflatable Swords Are Latex-Free)",Tina Connolly,uncannymagazine.com,2020-07-07,,,,,,https://www.uncannymagazine.com/article/once-more-unto-the-breach-but-dont-worry-the-inflatable-swords-are-latex-free/,Uncanny Magazine,"You have always been at this birthday party. You will always be at this birthday party. Much like parenthood, the birthday party extends to fill every corner of your waking thoughts. There is a nine-year-old boy chugging root beer straight from the bottle and a six-year-old girl coloring in a heart for Shrinky Dinks. Your […]",./scrape/jsonfiles/vFB1D4sRp3aAyCdWwFgo3-mcxJU.json,True
+1hem0Dg7fExRerFTkmtHWOZbEo=,Where the Sky Is Silver and the Earth Is Brass,Sonya Taaffe,uncannymagazine.com,2020-06-03,,,,,,https://www.uncannymagazine.com/article/where-the-sky-is-silver-and-the-earth-is-brass/,Uncanny Magazine,"She held her breath as the demon struck the match, but nothing stranger than the smell of sulfur rose to meet her; it lit the candles like anyone, left to right, and placed the shammes in the center of the small brass menorah when it was done. They glowed quietly and a little ironically on […]",./scrape/jsonfiles/aIpa1TeJQeNNQsfTsil5uqbiJq8.json,True
n7sfrmdrY6swVfnMZxmmhyuF7cM=,The Boy Who Grew Up,Christopher Barzak,uncannymagazine.com,2014-12-02,,,,,,https://www.uncannymagazine.com/article/boy-grew/,Uncanny Magazine,The Boy Who Grew Up. Short story by Christopher Barzak. Uncanny Magazine Issue One.,./scrape/jsonfiles/xP0+LtJGCNkmIx-SlvJaEqnVGes.json,True
QdfdUs6IwDLxr9OWjDOwke9mKFk=,Bigger Fish,Sarah Pinsker,uncannymagazine.com,2023-04-04,,,,,,https://www.uncannymagazine.com/article/bigger-fish/,Uncanny Magazine,"My office used to be the supply closet; it’s how we got two rooms for the price of one. It means I get no air circulation whatsoever if I close the door, but keeping it open lets me hear everything from the moment anyone comes face-to-face with my receptionist. This guy demanded to speak with […]",./scrape/jsonfiles/6LbMX9rkcGxtPd+A7C68EWY+bTE.json,True
6VzQjWewe5PLbv2v01iEkrcFPGI=,The Goldfish Man,Maureen McHugh,uncannymagazine.com,2022-03-01,,,,,,https://www.uncannymagazine.com/article/the-goldfish-man/,Uncanny Magazine,"I live in my car. It’s both worse and better than you’d expect. It’s an old Subaru hatchback so I can put the back seat down and sleep. I have all my stuff in the back but I have a space where I can lay. The place where I park is, like, the unofficial place […]",./scrape/jsonfiles/DS+ybJDWa3NOSRAbyscBw7u82xs.json,True
kAfGuiG8eRKuaBRMN1mrbnsly+o=,Clearly Lettered in a Mostly Steady Hand,Fran Wilde,uncannymagazine.com,2017-09-05,,,,,,https://www.uncannymagazine.com/article/clearly-lettered-mostly-steady-hand/,Uncanny Magazine,"Entrance There’s a ticket booth on my tongue. Don’t look in my eyes, don’t plead curiosity, you won’t get anywhere with that. Try it and you’ll see your reflection in my sea-green gaze: your shadow sprinting through the heavy glass doors. You’ll smell a whiff of brine, perhaps something more volatile. You’ll be caught and […]",./scrape/jsonfiles/OBzT60M1Qx+tQIt9OpOJvqr-XDQ.json,True
bf+pJ3FANY6gnYpGbpuOqOzjns4=,Conservation Laws,Vandana Singh,uncannymagazine.com,2018-01-02,,,,,,https://www.uncannymagazine.com/article/conservation-laws/,Uncanny Magazine,"I met Gyanendra Sahai for the first time in the bowels of the Lunar Geological Institute, in front of a display case containing an old-fashioned, heavy-built moonsuit. There was a large crack along one side of the suit and a rust-coloured discolouration along the opening. I was thinking about the pre-colonization days of moon exploration […]",./scrape/jsonfiles/Om6t-7ENVyFhFW0OnBfA8H-0rak.json,True
KHehXNrrQ5WOyDcdpn9n47xi3Lk=,If Salt Lose Its Savor,Christopher Caldwell,uncannymagazine.com,2020-03-03,,,,,,https://www.uncannymagazine.com/article/if-salt-lose-its-savor/,Uncanny Magazine,"Restless and troubled by salt-dreams, Dion was up before dawn. The night workers in the dryhouse sang work songs. Dion yoked her buckets across her shoulders and waded out into the sea, the face of the waters still black and littered with reflected stars. Red bands across the eastern sky shot through heavy clouds that […]",./scrape/jsonfiles/tk55iz5JubbJ1DzrndNAaiqg4NI.json,True
Pww6lB/infhh5Dfxi9xCdTYl0ws=,Red Berries,Jennifer Crow,uncannymagazine.com,2019-02-05,,,,,,https://www.uncannymagazine.com/article/red-berries/,Uncanny Magazine,"For Francesca Tell me what the winter whispered to you From icicles growing like candles, from deep snow Like a frozen wave in the shadowed corner Of the fence, from the last red berries Glowing like flames in the faint cool light Of an afternoon sun. Tell me it vowed A god with wings like […]",./scrape/jsonfiles/YSHekX0ZpfgIXkkUU69+T5slpCM.json,True
JwH2qVMI/jAFeqkPFQPNbhO9qbo=,The Prince of Salt and the Ocean’s Bargain,Natalia Theodoridou,uncannymagazine.com,2022-09-06,,,,,,https://www.uncannymagazine.com/article/the-prince-of-salt-and-the-oceans-bargain/,Uncanny Magazine,"There’s a story that sounds completely fantastic and yet is true. It happened here and in the neighboring lands. It goes like this: Once upon a time, there was an ocean, deep and cold. And in the ocean there was salt. For a long time, salt did not know itself to exist. But then, beneath a […]",./scrape/jsonfiles/a8-r5lUIykvDHJHzcCTnQ9HjWq4.json,True
jXBBLGPePCct77ixPzWd5ExKtjI=,The Rainbow Flame,Shveta Thakrar,uncannymagazine.com,2015-07-07,,,,,,https://www.uncannymagazine.com/article/the-rainbow-flame/,Uncanny Magazine,"""The Rainbow Flame"" by Shveta Thakrar in Uncanny Magazine Issue Five.",./scrape/jsonfiles/7KYbgSoJzNEfENcfY2O4Uw-YxYA.json,True
VE3UCTzUe278oNa2/6KU42+9CjQ=,You Wanted Me to Fly,Julia Watts Belser,uncannymagazine.com,2018-10-02,,,,,,https://www.uncannymagazine.com/article/you-wanted-me-to-fly/,Uncanny Magazine,"You wanted me to fly. Has it always been your fantasy? That my ungainly limbs would slip the noose of gravity and find some supple grace amidst the stars? That you could tuck my brain inside a jar, enfold my mind within the perfect plastics of a spaceship, shear away unruly flesh from interstellar dreams? […]",./scrape/jsonfiles/wkjTpDFlXZyGNNp9QqOPH7+2SVM.json,True
VA0FVWCiR4TYeE8dVnlPYyw4QyQ=,Small Changes Over Long Periods of Time,K M Szpara,uncannymagazine.com,2017-06-06,,,,,,https://www.uncannymagazine.com/article/small-changes-long-periods-time/,Uncanny Magazine,"I’m trying to piss against a wall when the vampire bites me. Trying because drunk-me can barely hold a glass, much less maneuver a limp prosthetic cock. My attacker holds me like he did on the dance floor, one arm wrapped around my chest, this time digging into my ribs. I struggle against his supernatural […]",./scrape/jsonfiles/aooT+tk-ETgF+zkfmlbak3oxOU8.json,True
k95ej+aGB5qDdYAYk3mpQaNdHNA=,Aboard the Transport Tesoro,Lisa M Bradley,uncannymagazine.com,2015-12-01,,,,,,https://www.uncannymagazine.com/article/aboard-the-transport-tesoro/,Uncanny Magazine,"At three a.m. my ribs ache as if molten iron pools into and over the symbols etched in bone. I cradle these calcium bars that embrace my lungs, my heart, your soul. Please, Bisabuela, sea paciente. Fighting only tightens this curving, gaping cage and wounds us both. Would you salt the valleys of my face? […]",./scrape/jsonfiles/fu8Tb1BAslpwxVM8hOoI4dNmZUc.json,True
Wt7aU7Rwa73LpkYlvqm1t6oPYeM=,"Monologue by an unnamed mage, recorded at the brink of the end",Cassandra Khaw,uncannymagazine.com,2018-12-04,,,,,,https://www.uncannymagazine.com/article/monologue-by-an-unnamed-mage-recorded-at-the-brink-of-the-end/,Uncanny Magazine,"I wanted to tell you, in case opportunity absents itself forever, that it doesn’t matter. That your magic is algorithmic, that mine is an abstraction of reality. That yours demands cartographic soliloquies, every verse a phrase and a phase of mathematics and momentum, every word you speak a part of the map, and you build […]",./scrape/jsonfiles/9CqG3e0ykxjXDQRQTeTN+1ae79s.json,True
GDRbgwfAYiOPmYj/fUf75TLK+ik=,Convalescence,Alicia Cole,uncannymagazine.com,2018-10-02,,,,,,https://www.uncannymagazine.com/article/convalescence/,Uncanny Magazine,"Sparse terrain. I took the drugs today. They’re a necessity, like my breathing tube. The drugs make everything clear. Still, there are mornings when I look at them: small, ovoid forms; oral pharmaceuticals. I roll them between my fingers, look out the window, see red dirt pile everywhere, see red dirt like my brain’s own […]",./scrape/jsonfiles/a6hDkfnSEZ9qn7-A-0PSR3Mlp7A.json,True
LWQOH/d2AcVCbjhOhEtwPfwuNAk=,The City of the Tree,Marie Brennan,uncannymagazine.com,2020-10-06,,,,,,https://www.uncannymagazine.com/article/the-city-of-the-tree/,Uncanny Magazine,"(Content note: hanging.) The tree dominated everything. The sky above, the sea below, the earth on which it stood, and the city that sheltered beneath its leaves. Its branches stretched out over the streets and houses of Cahuei, rope-twisted as if by wind, but a century of hurricanes would not have been enough to sculpt […]",./scrape/jsonfiles/+FcpTDdrW2PssrWfjRVLw3d2nvI.json,True
prEK1vYGxU9dQ1aAqxqOzoAAJa8=,Woman at Exhibition,E Lily Yu,uncannymagazine.com,2015-07-07,,,,,,https://www.uncannymagazine.com/article/woman-at-exhibition/,Uncanny Magazine,"""Woman at Exhibition"" by E. Lily Yu in Uncanny Magazine Issue Five.",./scrape/jsonfiles/6Jj86oJrlG2O2q-8vi4+ijFPCG4.json,True
Gi3tNAmaEvZaN/h/mGof3ciEgSE=,Million–Year Elegies: Tyrannosaurus,Ada Hoffmann,uncannymagazine.com,2016-10-04,,,,,,https://www.uncannymagazine.com/article/million-year-elegies-tyrannosaurus/,Uncanny Magazine,"I am six. I am looking at your teeth. I am calculating the volume of your excavator jaw. They have stripped you, chipped the stone from your naked frame, unsheathed you from feathers or scales. Leaving this skull with holes I could put my hand through. Unshielded from the wind and the din of this […]",./scrape/jsonfiles/xoliKA81kvirthm61W-faBiWg-k.json,True
w60JmfP+vMQ+kp5Jv9KCjGxbf6Q=,Anyone With a Care for Their Image,Richard Bowes,uncannymagazine.com,2015-02-03,,,,,,https://www.uncannymagazine.com/article/anyone-care-image/,Uncanny Magazine,Anyone With a Care for Their Image by Richard Bowes. Uncanny Magazine Issue Two. Short fiction.,./scrape/jsonfiles/K73yCW9eUTQjjcwEJzIJ-TKcyyw.json,True
W3MYuE84GgyhfN+4GBn6A/0FvaA=,Snow Day,Catherynne M Valente,uncannymagazine.com,2016-08-02,,,,,,https://www.uncannymagazine.com/article/snow-day/,Uncanny Magazine,"22. Tea for Three Published 1934, Harem House Press, 128 pages Gudrun hated her name, her mother, and bad art. She loved her house, a wild turkey called Murray who had decided to live out his sunset years in her garden, and Cold Palace Brand No. 1 Silver Needle Tea, which, by the time the […]",./scrape/jsonfiles/-lIN1Sv8-bBsdgnb1tg+1IoCXm8.json,True
PmMD1vBIfuZa8hfxxnrHN2M4Apg=,The Stars Above,Katharine Duckett,uncannymagazine.com,2018-10-02,,,,,,https://www.uncannymagazine.com/article/the-stars-above/,Uncanny Magazine,"Under cover of night, our village moves across the steppe. Aliya leads the way. Her whistle is high and in harmony with the wind, so an untrained ear would ignore the sound. But we, the hushed and listening herd, heed the falconer’s call for what it is. Aliya trained golden eagles long before the invaders […]",./scrape/jsonfiles/eu0bTGucxkkUIJ3Ie8TtM4kCqjc.json,True
kxz2KkdtcOJzBvb5G2N29xt8n5A=,The Book of Longing,Jennifer Crow,uncannymagazine.com,2015-10-06,,,,,,https://www.uncannymagazine.com/article/the-book-of-longing/,Uncanny Magazine,The Book of Longing by Jennifer Crow. Uncanny Magazine Issue Six poetry.,./scrape/jsonfiles/LA6NnBXcddEqFxdrL+J-L3ELqL0.json,True
hQKCJxhXrOAxcL2HwAdpjmEz3qQ=,Bad Doors,John Wiswell,uncannymagazine.com,2023-02-07,,,,,,https://www.uncannymagazine.com/article/bad-doors/,Uncanny Magazine,"The country was at just over ten thousand deaths the morning that the door appeared. On Kosmo’s phone NPR was interviewing a doctor with a nasal voice about the need for social distancing, while Kosmo himself collected empty cans from around his home office. They were everywhere. Walls of recyclable cans dominated his room. Just […]",./scrape/jsonfiles/XQQi6MfHbxTt6dHFftvDD282CWQ.json,True
AyqjtfqCfgPhiRulXOJIsHlMeRI=,To Walk the River of Stars,Emily Y Teng,uncannymagazine.com,2022-11-01,,,,,,https://www.uncannymagazine.com/article/to-walk-the-river-of-stars/,Uncanny Magazine,"Listen. There’s a rite of passage all Yineng girls go through when it’s time for us to become women. Here’s how it goes. On the first full moon after you turn fourteen, you will need to go to the nearest river. For me, it was the stream that cuts through the ditch behind Aldean Textiles, […]",./scrape/jsonfiles/RPXLBJ-wDslNhXnZ1VvZgC-Ty94.json,True
aKzxpc75WkVZ1iKyF1YYoMRQl2k=,肉骨茶 (Meat Bone Tea),S Qiouyi Lu,uncannymagazine.com,2016-09-06,,,,,,https://www.uncannymagazine.com/article/meat-bone-tea/,Uncanny Magazine,"for Jaymee Goh Star anise floats in the night–sea of meat bone tea, backed by the cloud–flower shapes of lingusticum. Astragalus, codonopsis, and licorice lashed into a raft drift among goji berries swimming like vermillion carp. Angelica and polygonatum swirl petal–soft as blossoms; dioscorea bobs and forms the white sands of a riverbank. Bulbs of […]",./scrape/jsonfiles/zDSOAC8iBhEb-JG7k-5DX4Fp1pk.json,True
a1IRrjlDGTZIclEUOD04beY7qC4=,Phaya Nak Goes to the West,Bryan Thao Worra,uncannymagazine.com,2016-08-02,,,,,,https://www.uncannymagazine.com/article/phaya-nak-goes-west/,Uncanny Magazine,"I have known eons among celestials The way you have known a second. I have stretched from the rains of Draco To the banks of the dreaming Mekong. I was there when a son of the Shakya Flowered into bright Tathagata, Breaking the cycles of Samsara. I watched my wisest daughter journey To your young […]",./scrape/jsonfiles/z5BTDu1H5HUF7ZhpsdQU4udS-L8.json,True
wV2tqSuJkmG9uZJVLARrPQBMtC8=,Love Poem: Phoenix,Terese Mason Pierre,uncannymagazine.com,2023-01-03,,,,,,https://www.uncannymagazine.com/article/love-poem-phoenix/,Uncanny Magazine,"after Donika Kelly I see your eyes last, before dust. In any new required birth, what remains: plumage gold and striking, the black plucked skin beneath, palimpsested trial. Love, I would sing to you every blazing star, every hunted ballad that burnishes. I would make a burnishing[1] of […]",./scrape/jsonfiles/KYxftoyAPylCU93KnmNw64YDbP0.json,True
IQf7nCBmj8R5tI/MxUUIwdndSss=,The old woman who hands you an apple,Betsy Aoki,uncannymagazine.com,2017-11-07,,,,,,https://www.uncannymagazine.com/article/old-woman-hands-apple/,Uncanny Magazine,"I always eat what I eat, alone. So true, that what spills from our lips has a life of its own. Flowers, jewels, toads, and bones: I speak in streamers to cast my spells. You, you swallow what you cannot keep: gingerbread children, a red riding cape, a river stone heated to make stone soup. […]",./scrape/jsonfiles/iID2OH8+g9Gvn8VPwR5MtCydUPU.json,True
oUb+u0Gq+mVFTSYBb86vYEIFCro=,"After The Tower Falls, Death Gives Advice",Ali Trotta,uncannymagazine.com,2021-08-03,,,,,,https://www.uncannymagazine.com/article/after-the-tower-falls-death-gives-advice/,Uncanny Magazine,"You tuck the past into your bones, a kindling of ruin and rain, a hollow that rings in the ocean of your heart, fear skipping up your spine, punctuated by the ghost of every broken promise— you say, some things break, and how could brokenness be beautiful? But here is the lesson of stained […]",./scrape/jsonfiles/-SNTAk41va6cuf+edQLy3gPgP6Y.json,True
Xc8fIkbq5dqGrbcJPzTXWZmDlbE=,fair exchange,Ewen Ma,uncannymagazine.com,2020-08-04,,,,,,https://www.uncannymagazine.com/article/fair-exchange/,Uncanny Magazine,"you who bred us for the abattoir, you who taught us justice is a nothing-word of poisoned air— remember us. you with your honeyed terror and scalpel-lies, you with a red-soft hollow in your ribcage in which filth and secrets fester— here is my eye. I have plucked it out and pressed it […]",./scrape/jsonfiles/vePcXbmHt54nSHjNYFfTpwiAcS4.json,True
u5vV1GVdDbjMLNkmOS+DrViDzek=,A Time to Reap,Elizabeth Bear,uncannymagazine.com,2019-11-05,,,,,,https://www.uncannymagazine.com/article/a-time-to-reap/,Uncanny Magazine,"(Content Note for emotional abuse and mentions of sexual abuse.) For Shirley Jackson and Charles Dickens “This is a true-crime tale?” Two reporters sharing the shuttle with us, and of course I got the one who hadn’t done her homework. I suppose I should have been flattered that they were there—a Broadway musical spun off the […]",./scrape/jsonfiles/cFo2pttpUyHeMYjyw6QTE8Xtr7E.json,True
Xq3KqWzmYiaML0VZkjZNIJ/70xg=,"The Size of a Barleycorn, Encased in Lead",Bogi Takács,uncannymagazine.com,2017-04-04,,,,,,https://www.uncannymagazine.com/article/size-barleycorn-encased-lead/,Uncanny Magazine,"Ten things were created on the eve of Shabbat, between the lights of night and day, and they are: the mouth of the earth, the mouth of the well, the mouth of the donkey, the rainbow and the manna, and the staff, and the shamir, the writing, the missive and the tablets. And the world […]",./scrape/jsonfiles/SU99g6yz8EEVHhf-QwFp741y5SU.json,True
8nooYaTV6jOX5P7Nb5cObGflBAQ=,The Calcified Heart of Saint Ignace Battiste,Christopher Caldwell,uncannymagazine.com,2022-01-04,,,,,,https://www.uncannymagazine.com/article/the-calcified-heart-of-saint-ignace-battiste/,Uncanny Magazine,"On a Thursday night in Harvestmonth, when the moon rises round and bronze as a new betrothal promise watch, is the warlike thrice-veiled Mother of Mákhesthaines, crowned in her black silk mantles embroidered with skulls, permitted across the Holy Square and into the Grand Cathedral of Saint Ignace Battiste. All other times is she anathema. […]",./scrape/jsonfiles/c+Wf6-OYlqmDHWgDzsnz91fA-zA.json,True
